movie_name,conversation_id,utterance_id,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,graph_summary,translation_context_only,translation_model_context_only,translation_with_graph,translation_model_with_graph
titanic,L614978,L614978,u8462,ROSE,,,ROSE: But I was with him the whole time.,But I was with him the whole time.,,unclear,,可是我一直和他在一起。,gpt-5.4-mini,但我一直都跟他在一起。,gpt-5.4-mini
titanic,L614978,L614979,u8450,CAL,u8462,ROSE,CAL: Maybe he did it while you were putting your clothes back on.,Maybe he did it while you were putting your clothes back on.,ROSE: But I was with him the whole time.,acquaintance,"Speaker: CAL
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",也许他是在你穿回衣服的时候干的。,gpt-5.4-mini,也许是你穿回衣服的时候他干的。,gpt-5.4-mini
titanic,L614987,L614987,u8446,ANDREWS,,,ANDREWS: Water 14 feet above the keel in ten minutes... in the forepeak... in all three holds... and in boiler room six.,Water 14 feet above the keel in ten minutes... in the forepeak... in all three holds... and in boiler room six.,,unclear,,十分钟内，水位就会高出龙骨14英尺……前尖舱……三个货舱全都……还有六号锅炉舱。,gpt-5.4-mini,龙骨上方14英尺的水位，十分钟内……在前尖舱……三个货舱全都进水了……还有六号锅炉房。,gpt-5.4-mini
titanic,L614987,L614988,u8464,SMITH,u8446,ANDREWS,SMITH: That's right.,That's right.,ANDREWS: Water 14 feet above the keel in ten minutes... in the forepeak... in all three holds... and in boiler room six.,acquaintance,"Speaker: SMITH
Listener: ANDREWS
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",没错。,gpt-5.4-mini,对。,gpt-5.4-mini
titanic,L614987,L614989,u8446,ANDREWS,u8464,SMITH,ANDREWS: Five compartments. She can stay afloat with the first four compartments breached. But not five. Not five. As she goes down by the head the water will spill over the tops of the bulkheads... at E Deck... from one to the next... back and back. There's no stopping it.,Five compartments. She can stay afloat with the first four compartments breached. But not five. Not five. As she goes down by the head the water will spill over the tops of the bulkheads... at E Deck... from one to the next... back and back. There's no stopping it.,"ANDREWS: Water 14 feet above the keel in ten minutes... in the forepeak... in all three holds... and in boiler room six.
SMITH: That's right.",unclear,"Speaker: ANDREWS
Listener: SMITH
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",五个舱室。她在前四个舱室破损的情况下还能浮着，但五个不行。绝对不行。等船头下沉时，海水就会漫过舱壁顶端……到E甲板……一个接一个……不断往后灌。根本挡不住。,gpt-5.4-mini,五个舱室。前四个舱室进水，她还能浮着。五个就不行了。五个不行。一旦船头下沉，海水就会漫过舱壁顶端……到E甲板……一个舱室接一个舱室……不断往后漫。根本挡不住。,gpt-5.4-mini
titanic,L614987,L614990,u8464,SMITH,u8446,ANDREWS,SMITH: The pumps --,The pumps --,"ANDREWS: Water 14 feet above the keel in ten minutes... in the forepeak... in all three holds... and in boiler room six.
SMITH: That's right.
ANDREWS: Five compartments. She can stay afloat with the first four compartments breached. But not five. Not five. As she goes down by the head the water will spill over the tops of the bulkheads... at E Deck... from one to the next... back and back. There's no stopping it.",acquaintance,"Speaker: SMITH
Listener: ANDREWS
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",水泵——,gpt-5.4-mini,水泵——,gpt-5.4-mini
titanic,L614987,L614991,u8446,ANDREWS,u8464,SMITH,"ANDREWS: The pumps buy you time... but minutes only. From this moment, no matter what we do, Titanic will founder.","The pumps buy you time... but minutes only. From this moment, no matter what we do, Titanic will founder.","SMITH: That's right.
ANDREWS: Five compartments. She can stay afloat with the first four compartments breached. But not five. Not five. As she goes down by the head the water will spill over the tops of the bulkheads... at E Deck... from one to the next... back and back. There's no stopping it.
SMITH: The pumps --",unclear,"Speaker: ANDREWS
Listener: SMITH
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",抽水机只能给你争取时间……但也只有几分钟。从现在起，不管我们做什么，泰坦尼克号都会沉没。,gpt-5.4-mini,泵能给你争取时间……但也只有几分钟。从这一刻起，不管我们做什么，泰坦尼克号都会沉没。,gpt-5.4-mini
titanic,L614994,L614994,u8464,SMITH,,,SMITH: How much time?,How much time?,,unclear,,还要多久？,gpt-5.4-mini,还有多少时间？,gpt-5.4-mini
titanic,L614994,L614995,u8446,ANDREWS,u8464,SMITH,"ANDREWS: An hour, two at most.","An hour, two at most.",SMITH: How much time?,unclear,"Speaker: ANDREWS
Listener: SMITH
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",一个小时，最多两个小时。,gpt-5.4-mini,一个小时，最多两个。,gpt-5.4-mini
titanic,L615018,L615018,u8450,CAL,,,CAL: It's just the God damned English doing everything by the book.,It's just the God damned English doing everything by the book.,,unclear,,就是那帮该死的英国佬，什么事都按规矩来。,gpt-5.4-mini,就是那些该死的英国人，凡事都按规矩来。,gpt-5.4-mini
titanic,L615018,L615019,u8463,RUTH,u8450,CAL,"RUTH: There's no need for language, Mr. Hockley. Go back and turn the heater on in my room, so it won't be too cold when we get back.","There's no need for language, Mr. Hockley. Go back and turn the heater on in my room, so it won't be too cold when we get back.",CAL: It's just the God damned English doing everything by the book.,acquaintance,"Speaker: RUTH
Listener: CAL
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",不必说了，霍克利先生。回去把我房间的暖气打开，等我们回来时别太冷。,gpt-5.4-mini,没必要说这种话，霍克利先生。回去把我房间里的暖气打开，免得我们回来时太冷。,gpt-5.4-mini
titanic,L615020,L615020,u8462,ROSE,,,"ROSE: I saw the iceberg, Mr. Andrews. And I see it in your eyes. Please tell me the truth.","I saw the iceberg, Mr. Andrews. And I see it in your eyes. Please tell me the truth.",,unclear,,我看见冰山了，安德鲁先生。你眼里也看得见。请告诉我实话。,gpt-5.4-mini,我看见冰山了，安德鲁先生。我也从你的眼神里看见了。请你告诉我真相。,gpt-5.4-mini
titanic,L615020,L615021,u8446,ANDREWS,u8462,ROSE,ANDREWS: The ship will sink.,The ship will sink.,"ROSE: I saw the iceberg, Mr. Andrews. And I see it in your eyes. Please tell me the truth.",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",这艘船会沉。,gpt-5.4-mini,这艘船会沉。,gpt-5.4-mini
titanic,L615020,L615022,u8462,ROSE,u8446,ANDREWS,ROSE: You're certain?,You're certain?,"ROSE: I saw the iceberg, Mr. Andrews. And I see it in your eyes. Please tell me the truth.
ANDREWS: The ship will sink.",acquaintance,"Speaker: ROSE
Listener: ANDREWS
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",你确定？,gpt-5.4-mini,你确定吗？,gpt-5.4-mini
titanic,L615020,L615023,u8446,ANDREWS,u8462,ROSE,ANDREWS: Yes. In an hour or so... all this... will be at the bottom of the Atlantic.,Yes. In an hour or so... all this... will be at the bottom of the Atlantic.,"ROSE: I saw the iceberg, Mr. Andrews. And I see it in your eyes. Please tell me the truth.
ANDREWS: The ship will sink.
ROSE: You're certain?",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",是的。一个小时左右……这里的一切……都会沉到大西洋底。,gpt-5.4-mini,是的。再过一个小时左右……这一切……都会沉到大西洋底。,gpt-5.4-mini
titanic,L615025,L615025,u8446,ANDREWS,,,"ANDREWS: Please tell only who you must, I don't want to be responsible for a panic. And get to a boat quickly. Don't wait. You remember what I told you about the boats?","Please tell only who you must, I don't want to be responsible for a panic. And get to a boat quickly. Don't wait. You remember what I told you about the boats?",,unclear,,请只告诉该告诉的人，我不想引起恐慌。快去登上救生艇，别等了。你还记得我跟你说过那些艇的事吗？,gpt-5.4-mini,请只告诉必须知道的人，我不想引起恐慌。然后尽快上救生艇，别等。你还记得我跟你说过救生艇的事吗？,gpt-5.4-mini
titanic,L615025,L615026,u8462,ROSE,u8446,ANDREWS,"ROSE: Yes, I understand. Thank you.","Yes, I understand. Thank you.","ANDREWS: Please tell only who you must, I don't want to be responsible for a panic. And get to a boat quickly. Don't wait. You remember what I told you about the boats?",acquaintance,"Speaker: ROSE
Listener: ANDREWS
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",是，我明白了。谢谢你。,gpt-5.4-mini,是的，我明白。谢谢。,gpt-5.4-mini
titanic,L615058,L615058,u8462,ROSE,,,"ROSE: Oh, Mother shut up! Don't you understand? The water is freezing and there aren't enough boats... not enough by half. Half the people on this ship are going to die.","Oh, Mother shut up! Don't you understand? The water is freezing and there aren't enough boats... not enough by half. Half the people on this ship are going to die.",,unclear,,妈妈，闭嘴！你还不明白吗？水都冻得刺骨，而且救生艇根本不够……连一半都不够。这船上一半的人都会死。,gpt-5.4-mini,妈，闭嘴！你还不明白吗？水冷得刺骨，救生艇根本不够……连一半都不够。这船上一半的人都要死。,gpt-5.4-mini
titanic,L615058,L615059,u8450,CAL,u8462,ROSE,CAL: Not the better half.,Not the better half.,"ROSE: Oh, Mother shut up! Don't you understand? The water is freezing and there aren't enough boats... not enough by half. Half the people on this ship are going to die.",acquaintance,"Speaker: CAL
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",不是更好的那一半。,gpt-5.4-mini,不是更好的一半。,gpt-5.4-mini
titanic,L615063,L615063,u8463,RUTH,,,"RUTH: Rose, get in the boat!","Rose, get in the boat!",,unclear,,露丝，快上船！,gpt-5.4-mini,露丝，上船！,gpt-5.4-mini
titanic,L615063,L615064,u8462,ROSE,u8463,RUTH,"ROSE: Goodbye, mother.","Goodbye, mother.","RUTH: Rose, get in the boat!",familial,"Speaker: ROSE
Listener: RUTH
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",再见，妈妈。,gpt-5.4-mini,再见，母亲。,gpt-5.4-mini
titanic,L615065,L615065,u8450,CAL,,,CAL: Where are you going? To him? Is that it? To be a whore to that gutter rat?,Where are you going? To him? Is that it? To be a whore to that gutter rat?,,unclear,,你要去哪儿？去找他？就这样？去给那个下贱的臭老鼠当婊子？,gpt-5.4-mini,你要去哪儿？去找他吗？是吗？去给那个下水沟里的老鼠当婊子？,gpt-5.4-mini
titanic,L615065,L615066,u8462,ROSE,u8450,CAL,ROSE: I'd rather be his whore than your wife.,I'd rather be his whore than your wife.,CAL: Where are you going? To him? Is that it? To be a whore to that gutter rat?,romantic_intent,"Speaker: ROSE
Listener: CAL
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我宁愿当他的婊子，也不愿当你的妻子。,gpt-5.4-mini,我宁愿当他的妓女，也不愿当你的妻子。,gpt-5.4-mini
titanic,L615071,L615071,u8453,HITCHINS,,,HITCHINS: Keep pulling... away from the ship. Pull.,Keep pulling... away from the ship. Pull.,,unclear,,继续拉……离船远点。拉。,gpt-5.4-mini,继续拉……离船远点。拉！,gpt-5.4-mini
titanic,L615071,L615072,u8461,MOLLY,u8453,HITCHINS,"MOLLY: Ain't you boys ever rowed before? Here, gimme those oars. I'll show ya how it's done.","Ain't you boys ever rowed before? Here, gimme those oars. I'll show ya how it's done.",HITCHINS: Keep pulling... away from the ship. Pull.,adversarial,"Speaker: MOLLY
Listener: HITCHINS
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",你们这些小伙子以前就没划过船吗？来，把船桨给我。我给你们示范示范。,gpt-5.4-mini,你们这些小伙子以前就没划过船吗？来，把船桨给我。我来给你们看看该怎么划。,gpt-5.4-mini
titanic,L615076,L615076,u8462,ROSE,,,"ROSE: Mr. Andrews, thank God! Where would the Master at Arms take someone under arrest?!","Mr. Andrews, thank God! Where would the Master at Arms take someone under arrest?!",,unclear,,安德鲁斯先生，谢天谢地！负责拘捕的人会把被逮捕的人带到哪儿去？！,gpt-5.4-mini,安德鲁斯先生，谢天谢地！纠察长把一个被逮捕的人带到哪儿去？！,gpt-5.4-mini
titanic,L615076,L615077,u8446,ANDREWS,u8462,ROSE,ANDREWS: What? You have to get to a boat right away!,What? You have to get to a boat right away!,"ROSE: Mr. Andrews, thank God! Where would the Master at Arms take someone under arrest?!",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",什么？你得马上上救生艇！,gpt-5.4-mini,什么？你得马上去救生艇！,gpt-5.4-mini
titanic,L615076,L615078,u8462,ROSE,u8446,ANDREWS,"ROSE: No! I'll do this with or without your help, sir. But without will take longer.","No! I'll do this with or without your help, sir. But without will take longer.","ROSE: Mr. Andrews, thank God! Where would the Master at Arms take someone under arrest?!
ANDREWS: What? You have to get to a boat right away!",acquaintance,"Speaker: ROSE
Listener: ANDREWS
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",不！不管有没有您的帮忙，先生，我都要这么做。不过没有您的帮忙会更慢。,gpt-5.4-mini,不！不管有没有您的帮助，先生，这事我都得做。但没有您的帮助会更慢。,gpt-5.4-mini
titanic,L615076,L615079,u8446,ANDREWS,u8462,ROSE,"ANDREWS: Take the elevator to the very bottom, go left, down the crewman's passage, then make a right.","Take the elevator to the very bottom, go left, down the crewman's passage, then make a right.","ROSE: Mr. Andrews, thank God! Where would the Master at Arms take someone under arrest?!
ANDREWS: What? You have to get to a boat right away!
ROSE: No! I'll do this with or without your help, sir. But without will take longer.",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",坐电梯到底层，往左，顺着船员通道下去，然后右拐。,gpt-5.4-mini,坐电梯到最底层，左转，沿着船员通道下去，然后右转。,gpt-5.4-mini
titanic,L615076,L615080,u8462,ROSE,u8446,ANDREWS,"ROSE: Bottom, left, right. I have it.","Bottom, left, right. I have it.","ANDREWS: What? You have to get to a boat right away!
ROSE: No! I'll do this with or without your help, sir. But without will take longer.
ANDREWS: Take the elevator to the very bottom, go left, down the crewman's passage, then make a right.",acquaintance,"Speaker: ROSE
Listener: ANDREWS
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",最底层，左边，右边。我记住了。,gpt-5.4-mini,到底，左，右。我记住了。,gpt-5.4-mini
titanic,L615076,L615081,u8446,ANDREWS,u8462,ROSE,"ANDREWS: Hurry, Rose.","Hurry, Rose.","ROSE: No! I'll do this with or without your help, sir. But without will take longer.
ANDREWS: Take the elevator to the very bottom, go left, down the crewman's passage, then make a right.
ROSE: Bottom, left, right. I have it.",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",快点，露丝。,gpt-5.4-mini,快点，Rose。,gpt-5.4-mini
titanic,L615090,L615090,u8455,JACK,,,JACK: That guy Lovejoy put it in my pocket.,That guy Lovejoy put it in my pocket.,,unclear,,那个叫洛夫乔伊的家伙把它塞进我口袋里的。,gpt-5.4-mini,那个叫洛夫乔伊的家伙把它塞进我口袋里的。,gpt-5.4-mini
titanic,L615090,L615091,u8462,ROSE,u8455,JACK,"ROSE: I know, I know.","I know, I know.",JACK: That guy Lovejoy put it in my pocket.,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我知道，我知道。,gpt-5.4-mini,我知道，我知道。,gpt-5.4-mini
titanic,L615090,L615092,u8455,JACK,u8462,ROSE,JACK: See if you can find a key for these. Try those drawers. It's a little brass one.,See if you can find a key for these. Try those drawers. It's a little brass one.,"JACK: That guy Lovejoy put it in my pocket.
ROSE: I know, I know.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",看看能不能找把钥匙。试试那些抽屉，是一把小黄铜钥匙。,gpt-5.4-mini,看看能不能找把钥匙开这个。试试那些抽屉，是一把小黄铜钥匙。,gpt-5.4-mini
titanic,L615093,L615093,u8455,JACK,,,JACK: So... how did you find out I didn't do it?,So... how did you find out I didn't do it?,,unclear,,那……你是怎么发现不是我干的？,gpt-5.4-mini,所以……你是怎么知道不是我干的？,gpt-5.4-mini
titanic,L615093,L615094,u8462,ROSE,u8455,JACK,ROSE: I didn't. I just realized I already knew.,I didn't. I just realized I already knew.,JACK: So... how did you find out I didn't do it?,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我没有。我只是意识到我本来就知道。,gpt-5.4-mini,我没有。我只是意识到，我其实早就知道了。,gpt-5.4-mini
titanic,L615097,L615097,u8455,JACK,,,JACK: You have to go for help.,You have to go for help.,,unclear,,你得去找人帮忙。,gpt-5.4-mini,你得去找人帮忙。,gpt-5.4-mini
titanic,L615097,L615098,u8462,ROSE,u8455,JACK,ROSE: I'll be right back.,I'll be right back.,JACK: You have to go for help.,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我马上回来。,gpt-5.4-mini,我马上回来。,gpt-5.4-mini
titanic,L615097,L615099,u8455,JACK,u8462,ROSE,JACK: I'll wait here.,I'll wait here.,"JACK: You have to go for help.
ROSE: I'll be right back.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我在这儿等你。,gpt-5.4-mini,我在这儿等你。,gpt-5.4-mini
titanic,L615108,L615108,u8462,ROSE,,,ROSE: Will this work?,Will this work?,,unclear,,这行得通吗？,gpt-5.4-mini,这样行吗？,gpt-5.4-mini
titanic,L615108,L615109,u8455,JACK,u8462,ROSE,JACK: We'll find out.,We'll find out.,ROSE: Will this work?,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我们试试就知道了。,gpt-5.4-mini,我们看看吧。,gpt-5.4-mini
titanic,L615128,L615128,u8459,LOVEJOY,,,LOVEJOY: She's not on the starboard side either.,She's not on the starboard side either.,,unclear,,她也不在右舷那边。,gpt-5.4-mini,她也不在右舷这边。,gpt-5.4-mini
titanic,L615128,L615129,u8450,CAL,u8459,LOVEJOY,CAL: We're running out of time. And this strutting martinet... ...isn't letting any men in at all.,We're running out of time. And this strutting martinet... ...isn't letting any men in at all.,LOVEJOY: She's not on the starboard side either.,acquaintance,"Speaker: CAL
Listener: LOVEJOY
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",我们没多少时间了。而这个趾高气扬的独裁者……根本不让任何男人进去。,gpt-5.4-mini,我们没时间了。而这个趾高气扬的军官……根本不让任何男人进去。,gpt-5.4-mini
titanic,L615128,L615130,u8459,LOVEJOY,u8450,CAL,LOVEJOY: The one on the other side is letting men in.,The one on the other side is letting men in.,"LOVEJOY: She's not on the starboard side either.
CAL: We're running out of time. And this strutting martinet... ...isn't letting any men in at all.",ally,"Speaker: LOVEJOY
Listener: CAL
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",另一边那艘允许男人上船。,gpt-5.4-mini,另一边那个倒是让男人进去。,gpt-5.4-mini
titanic,L615128,L615131,u8450,CAL,u8459,LOVEJOY,CAL: Then that's our play. But we're still going to need some insurance. Come on.,Then that's our play. But we're still going to need some insurance. Come on.,"LOVEJOY: She's not on the starboard side either.
CAL: We're running out of time. And this strutting martinet... ...isn't letting any men in at all.
LOVEJOY: The one on the other side is letting men in.",acquaintance,"Speaker: CAL
Listener: LOVEJOY
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",那就这么办。不过我们还是得有个保障。来。,gpt-5.4-mini,那就这么办。不过我们还需要点保障。走吧。,gpt-5.4-mini
titanic,L615136,L615136,u8451,FABRIZIO,,,FABRIZIO: The boats are all going.,The boats are all going.,,unclear,,船都开走了。,gpt-5.4-mini,船都开走了。,gpt-5.4-mini
titanic,L615136,L615137,u8455,JACK,u8451,FABRIZIO,JACK: We gotta get up there or we're gonna be gargling saltwater. Where's Tommy?,We gotta get up there or we're gonna be gargling saltwater. Where's Tommy?,FABRIZIO: The boats are all going.,ally,"Speaker: JACK
Listener: FABRIZIO
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我们得上去，不然就得灌一肚子咸水。汤米呢？,gpt-5.4-mini,我们得上去，不然就得灌一肚子海水了。汤米在哪儿？,gpt-5.4-mini
titanic,L615146,L615146,u8450,CAL,,,CAL: I make my own luck.,I make my own luck.,,unclear,,我自己的运气，我自己造。,gpt-5.4-mini,我靠自己创造运气。,gpt-5.4-mini
titanic,L615146,L615147,u8459,LOVEJOY,u8450,CAL,LOVEJOY: So do I.,So do I.,CAL: I make my own luck.,ally,"Speaker: LOVEJOY
Listener: CAL
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我也是。,gpt-5.4-mini,我也是。,gpt-5.4-mini
titanic,L615153,L615153,u8453,HITCHINS,,,HITCHINS: The suction will pull us right down if we don't keep going.,The suction will pull us right down if we don't keep going.,,unclear,,如果我们不停前进，水流会把我们直接拖下去。,gpt-5.4-mini,如果我们不停往前走，吸力就会把我们直接拖下去。,gpt-5.4-mini
titanic,L615153,L615154,u8461,MOLLY,u8453,HITCHINS,MOLLY: We got room for lots more. I say we go back.,We got room for lots more. I say we go back.,HITCHINS: The suction will pull us right down if we don't keep going.,adversarial,"Speaker: MOLLY
Listener: HITCHINS
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",我们还能多救很多人。我说我们回去。,gpt-5.4-mini,我们还有地方。我的意见是回去。,gpt-5.4-mini
titanic,L615153,L615155,u8453,HITCHINS,u8461,MOLLY,"HITCHINS: No! It's our lives now, not theirs. And I'm in charge of this boat! Now row!!","No! It's our lives now, not theirs. And I'm in charge of this boat! Now row!!","HITCHINS: The suction will pull us right down if we don't keep going.
MOLLY: We got room for lots more. I say we go back.",adversarial,"Speaker: HITCHINS
Listener: MOLLY
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",不行！现在是我们的命，不是他们的命。还有，这船现在我说了算！快划！！,gpt-5.4-mini,不行！现在是我们的命，不是他们的！而且这船现在由我指挥！快划！！,gpt-5.4-mini
titanic,L615163,L615163,u8450,CAL,,,CAL: We're too late.,We're too late.,,unclear,,我们来晚了。,gpt-5.4-mini,我们来晚了。,gpt-5.4-mini
titanic,L615163,L615164,u8459,LOVEJOY,u8450,CAL,LOVEJOY: There are still some boats forward. Stay with this one... Murdoch. He seems to be quite... practical.,There are still some boats forward. Stay with this one... Murdoch. He seems to be quite... practical.,CAL: We're too late.,ally,"Speaker: LOVEJOY
Listener: CAL
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",前面还有几艘船。跟着这艘……默多克。他看起来挺……务实。,gpt-5.4-mini,前面还有几艘救生艇。跟着这艘……默多克。他看起来相当……务实。,gpt-5.4-mini
titanic,L615183,L615183,u8462,ROSE,,,ROSE: I'm not going without you.,I'm not going without you.,,unclear,,我不会丢下你走的。,gpt-5.4-mini,我不会丢下你一个人走。,gpt-5.4-mini
titanic,L615183,L615184,u8455,JACK,u8462,ROSE,"JACK: Get in the boat, Rose.","Get in the boat, Rose.",ROSE: I'm not going without you.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",上船，露丝。,gpt-5.4-mini,上船，露丝。,gpt-5.4-mini
titanic,L615190,L615190,u8450,CAL,,,CAL: There are boats on the other side that are allowing men in. Jack and I can get off safely. Both of us.,There are boats on the other side that are allowing men in. Jack and I can get off safely. Both of us.,,unclear,,那边有船，男人也能上。杰克和我都能安全离开。我们两个都能。,gpt-5.4-mini,另一边有船，男人也能上。我和杰克都能安全离开。我们两个都能。,gpt-5.4-mini
titanic,L615190,L615191,u8455,JACK,u8450,CAL,JACK: I'll be alright. Hurry up so we can get going... we got our own boat to catch.,I'll be alright. Hurry up so we can get going... we got our own boat to catch.,CAL: There are boats on the other side that are allowing men in. Jack and I can get off safely. Both of us.,adversarial,"Speaker: JACK
Listener: CAL
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",我会没事的。快点，我们得走了……我们还有自己的船要赶。,gpt-5.4-mini,我会没事的。快点，我们得走了……我们还有自己的船要赶。,gpt-5.4-mini
titanic,L615190,L615192,u8450,CAL,u8455,JACK,"CAL: Get in... hurry up, it's almost full.","Get in... hurry up, it's almost full.","CAL: There are boats on the other side that are allowing men in. Jack and I can get off safely. Both of us.
JACK: I'll be alright. Hurry up so we can get going... we got our own boat to catch.",adversarial,"Speaker: CAL
Listener: JACK
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",进去……快点，快满了。,gpt-5.4-mini,上去……快点，快满了。,gpt-5.4-mini
titanic,L615194,L615194,u8450,CAL,,,CAL: You're a good liar.,You're a good liar.,,unclear,,你很会撒谎。,gpt-5.4-mini,你很会撒谎。,gpt-5.4-mini
titanic,L615194,L615195,u8455,JACK,u8450,CAL,JACK: Almost as good as you.,Almost as good as you.,CAL: You're a good liar.,adversarial,"Speaker: JACK
Listener: CAL
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",差不多跟你一样厉害。,gpt-5.4-mini,差不多跟你一样好。,gpt-5.4-mini
titanic,L615194,L615196,u8450,CAL,u8455,JACK,"CAL: I always win, Jack. One way or another. Pity I didn't keep that drawing. It's going to be worth a lot more by morning.","I always win, Jack. One way or another. Pity I didn't keep that drawing. It's going to be worth a lot more by morning.","CAL: You're a good liar.
JACK: Almost as good as you.",adversarial,"Speaker: CAL
Listener: JACK
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",我总会赢的，杰克，想方设法都会。可惜我没把那幅画留下。等到明天早上，它会值更多钱。,gpt-5.4-mini,我总是赢，杰克。总有办法。可惜我没把那幅画留下。到明天早上，它就会值更多钱。,gpt-5.4-mini
titanic,L615199,L615199,u8462,ROSE,,,"ROSE: You jump, I jump, right?","You jump, I jump, right?",,unclear,,你跳，我就跳，对吧？,gpt-5.4-mini,你跳，我就跳，对吧？,gpt-5.4-mini
titanic,L615199,L615200,u8455,JACK,u8462,ROSE,JACK: Right.,Right.,"ROSE: You jump, I jump, right?",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",对。,gpt-5.4-mini,对。,gpt-5.4-mini
titanic,L615202,L615202,u8459,LOVEJOY,,,LOVEJOY: What could possible be funny?,What could possible be funny?,,unclear,,有什么好笑的？,gpt-5.4-mini,有什么好笑的？,gpt-5.4-mini
titanic,L615202,L615203,u8450,CAL,u8459,LOVEJOY,CAL: I put the diamond in my coat pocket. And I put my coat... on her.,I put the diamond in my coat pocket. And I put my coat... on her.,LOVEJOY: What could possible be funny?,acquaintance,"Speaker: CAL
Listener: LOVEJOY
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",我把钻石放进了大衣口袋。然后把我的大衣……披在了她身上。,gpt-5.4-mini,我把钻石放进了大衣口袋。然后我把大衣……披在她身上了。,gpt-5.4-mini
titanic,L615224,L615224,u8462,ROSE,,,"ROSE: Won't you even make a try for it, Mr. Andrews?","Won't you even make a try for it, Mr. Andrews?",,unclear,,安德鲁斯先生，您连试都不肯试一下吗？,gpt-5.4-mini,安德鲁斯先生，你连试都不肯试一下吗？,gpt-5.4-mini
