movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
amadeus,L31193,L31196,3,3,u255,MOZART,u260,SALIERI,MOZART: Do you mean that?,Do you mean that?,"SALIERI: I would never miss anything that you had written. You must know that.
MOZART: This is only a vaudeville.
SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.",3,,,,SALIERI: I would never miss anything that you had written. You must know that.,MOZART: This is only a vaudeville.,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me."
amadeus,L31193,L31197,4,4,u260,SALIERI,u255,MOZART,SALIERI: I do.,I do.,"SALIERI: I would never miss anything that you had written. You must know that.
MOZART: This is only a vaudeville.
SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.
MOZART: Do you mean that?",4,,,SALIERI: I would never miss anything that you had written. You must know that.,MOZART: This is only a vaudeville.,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.",MOZART: Do you mean that?
amadeus,L31193,L31198,5,5,u255,MOZART,u260,SALIERI,"MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.","I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.","SALIERI: I would never miss anything that you had written. You must know that.
MOZART: This is only a vaudeville.
SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.
MOZART: Do you mean that?
SALIERI: I do.",5,,SALIERI: I would never miss anything that you had written. You must know that.,MOZART: This is only a vaudeville.,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.",MOZART: Do you mean that?,SALIERI: I do.
amadeus,L31193,L31199,6,6,u260,SALIERI,u255,MOZART,SALIERI: Are you ill?,Are you ill?,"SALIERI: I would never miss anything that you had written. You must know that.
MOZART: This is only a vaudeville.
SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.
MOZART: Do you mean that?
SALIERI: I do.
MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.",6,SALIERI: I would never miss anything that you had written. You must know that.,MOZART: This is only a vaudeville.,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.",MOZART: Do you mean that?,SALIERI: I do.,"MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things."
amadeus,L31193,L31200,7,7,u255,MOZART,u260,SALIERI,MOZART: The doctor thinks I am. But -,The doctor thinks I am. But -,"MOZART: This is only a vaudeville.
SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.
MOZART: Do you mean that?
SALIERI: I do.
MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.
SALIERI: Are you ill?",6,MOZART: This is only a vaudeville.,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.",MOZART: Do you mean that?,SALIERI: I do.,"MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.",SALIERI: Are you ill?
amadeus,L31193,L31201,8,8,u260,SALIERI,u255,MOZART,SALIERI: What?,What?,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.
MOZART: Do you mean that?
SALIERI: I do.
MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.
SALIERI: Are you ill?
MOZART: The doctor thinks I am. But -",6,"SALIERI: Oh no. It is a sublime piece. The grandest operone. I tell you, you are the greatest composer known to me.",MOZART: Do you mean that?,SALIERI: I do.,"MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.",SALIERI: Are you ill?,MOZART: The doctor thinks I am. But -
amadeus,L31193,L31202,9,9,u255,MOZART,u260,SALIERI,MOZART: I'm too young to be so sick.,I'm too young to be so sick.,"MOZART: Do you mean that?
SALIERI: I do.
MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.
SALIERI: Are you ill?
MOZART: The doctor thinks I am. But -
SALIERI: What?",6,MOZART: Do you mean that?,SALIERI: I do.,"MOZART: I have bad fancies. I don't sleep well anymore. Then I drink too much, and think stupid things.",SALIERI: Are you ill?,MOZART: The doctor thinks I am. But -,SALIERI: What?
amadeus,L31203,L31203,0,0,u260,SALIERI,,,SALIERI: Shall I answer it?,Shall I answer it?,,0,,,,,,
amadeus,L31203,L31204,1,1,u255,MOZART,u260,SALIERI,"MOZART: No! No, it's him!","No! No, it's him!",SALIERI: Shall I answer it?,1,,,,,,SALIERI: Shall I answer it?
amadeus,L31203,L31205,2,2,u260,SALIERI,u255,MOZART,SALIERI: Who?,Who?,"SALIERI: Shall I answer it?
MOZART: No! No, it's him!",2,,,,,SALIERI: Shall I answer it?,"MOZART: No! No, it's him!"
amadeus,L31203,L31206,3,3,u255,MOZART,u260,SALIERI,MOZART: The man. He's here.,The man. He's here.,"SALIERI: Shall I answer it?
MOZART: No! No, it's him!
SALIERI: Who?",3,,,,SALIERI: Shall I answer it?,"MOZART: No! No, it's him!",SALIERI: Who?
amadeus,L31203,L31207,4,4,u260,SALIERI,u255,MOZART,SALIERI: What man?,What man?,"SALIERI: Shall I answer it?
MOZART: No! No, it's him!
SALIERI: Who?
MOZART: The man. He's here.",4,,,SALIERI: Shall I answer it?,"MOZART: No! No, it's him!",SALIERI: Who?,MOZART: The man. He's here.
amadeus,L31209,L31209,0,0,u255,MOZART,,,"MOZART: Wait! Ask him if he'd give me some money now. Tell him if he would, that would help me finish it.","Wait! Ask him if he'd give me some money now. Tell him if he would, that would help me finish it.",,0,,,,,,
amadeus,L31209,L31210,1,1,u260,SALIERI,u255,MOZART,SALIERI: Finish what?,Finish what?,"MOZART: Wait! Ask him if he'd give me some money now. Tell him if he would, that would help me finish it.",1,,,,,,"MOZART: Wait! Ask him if he'd give me some money now. Tell him if he would, that would help me finish it."
amadeus,L31209,L31211,2,2,u255,MOZART,u260,SALIERI,MOZART: He knows. He knows!,He knows. He knows!,"MOZART: Wait! Ask him if he'd give me some money now. Tell him if he would, that would help me finish it.
SALIERI: Finish what?",2,,,,,"MOZART: Wait! Ask him if he'd give me some money now. Tell him if he would, that would help me finish it.",SALIERI: Finish what?
amadeus,L31212,L31212,0,0,u261,SCHIKANEDER,,,SCHIKANEDER: Herr Salieri.,Herr Salieri.,,0,,,,,,
amadeus,L31212,L31213,1,1,u260,SALIERI,u261,SCHIKANEDER,"SALIERI: Yes, I am looking after him.","Yes, I am looking after him.",SCHIKANEDER: Herr Salieri.,1,,,,,,SCHIKANEDER: Herr Salieri.
amadeus,L31212,L31214,2,2,u261,SCHIKANEDER,u260,SALIERI,SCHIKANEDER: Can we come in?,Can we come in?,"SCHIKANEDER: Herr Salieri.
SALIERI: Yes, I am looking after him.",2,,,,,SCHIKANEDER: Herr Salieri.,"SALIERI: Yes, I am looking after him."
amadeus,L31212,L31215,3,3,u260,SALIERI,u261,SCHIKANEDER,"SALIERI: Well, he's sleeping now. Better not.","Well, he's sleeping now. Better not.","SCHIKANEDER: Herr Salieri.
SALIERI: Yes, I am looking after him.
SCHIKANEDER: Can we come in?",3,,,,SCHIKANEDER: Herr Salieri.,"SALIERI: Yes, I am looking after him.",SCHIKANEDER: Can we come in?
amadeus,L31212,L31216,4,4,u261,SCHIKANEDER,u260,SALIERI,SCHIKANEDER: But he's all right?,But he's all right?,"SCHIKANEDER: Herr Salieri.
SALIERI: Yes, I am looking after him.
SCHIKANEDER: Can we come in?
SALIERI: Well, he's sleeping now. Better not.",4,,,SCHIKANEDER: Herr Salieri.,"SALIERI: Yes, I am looking after him.",SCHIKANEDER: Can we come in?,"SALIERI: Well, he's sleeping now. Better not."
amadeus,L31212,L31217,5,5,u260,SALIERI,u261,SCHIKANEDER,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","SCHIKANEDER: Herr Salieri.
SALIERI: Yes, I am looking after him.
SCHIKANEDER: Can we come in?
SALIERI: Well, he's sleeping now. Better not.
SCHIKANEDER: But he's all right?",5,,SCHIKANEDER: Herr Salieri.,"SALIERI: Yes, I am looking after him.",SCHIKANEDER: Can we come in?,"SALIERI: Well, he's sleeping now. Better not.",SCHIKANEDER: But he's all right?
amadeus,L31212,L31218,6,6,u261,SCHIKANEDER,u260,SALIERI,"SCHIKANEDER: Well, tell him we were here, won't you?","Well, tell him we were here, won't you?","SCHIKANEDER: Herr Salieri.
SALIERI: Yes, I am looking after him.
SCHIKANEDER: Can we come in?
SALIERI: Well, he's sleeping now. Better not.
SCHIKANEDER: But he's all right?
SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.",6,SCHIKANEDER: Herr Salieri.,"SALIERI: Yes, I am looking after him.",SCHIKANEDER: Can we come in?,"SALIERI: Well, he's sleeping now. Better not.",SCHIKANEDER: But he's all right?,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest."
amadeus,L31212,L31219,7,7,u260,SALIERI,u261,SCHIKANEDER,SALIERI: Of course.,Of course.,"SALIERI: Yes, I am looking after him.
SCHIKANEDER: Can we come in?
SALIERI: Well, he's sleeping now. Better not.
SCHIKANEDER: But he's all right?
SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.
SCHIKANEDER: Well, tell him we were here, won't you?",6,"SALIERI: Yes, I am looking after him.",SCHIKANEDER: Can we come in?,"SALIERI: Well, he's sleeping now. Better not.",SCHIKANEDER: But he's all right?,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","SCHIKANEDER: Well, tell him we were here, won't you?"
amadeus,L31212,L31220,8,8,u261,SCHIKANEDER,u260,SALIERI,SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.,And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.,"SCHIKANEDER: Can we come in?
SALIERI: Well, he's sleeping now. Better not.
SCHIKANEDER: But he's all right?
SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.
SCHIKANEDER: Well, tell him we were here, won't you?
SALIERI: Of course.",6,SCHIKANEDER: Can we come in?,"SALIERI: Well, he's sleeping now. Better not.",SCHIKANEDER: But he's all right?,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","SCHIKANEDER: Well, tell him we were here, won't you?",SALIERI: Of course.
amadeus,L31212,L31221,9,9,u260,SALIERI,u261,SCHIKANEDER,SALIERI: Bene.,Bene.,"SALIERI: Well, he's sleeping now. Better not.
SCHIKANEDER: But he's all right?
SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.
SCHIKANEDER: Well, tell him we were here, won't you?
SALIERI: Of course.
SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.",6,"SALIERI: Well, he's sleeping now. Better not.",SCHIKANEDER: But he's all right?,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","SCHIKANEDER: Well, tell him we were here, won't you?",SALIERI: Of course.,SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.
amadeus,L31212,L31222,10,10,u261,SCHIKANEDER,u260,SALIERI,SCHIKANEDER: I'll call tomorrow.,I'll call tomorrow.,"SCHIKANEDER: But he's all right?
SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.
SCHIKANEDER: Well, tell him we were here, won't you?
SALIERI: Of course.
SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.
SALIERI: Bene.",6,SCHIKANEDER: But he's all right?,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","SCHIKANEDER: Well, tell him we were here, won't you?",SALIERI: Of course.,SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.,SALIERI: Bene.
amadeus,L31212,L31223,11,11,u260,SALIERI,u261,SCHIKANEDER,SALIERI: Yes. And congratulations to all of you. It was superb.,Yes. And congratulations to all of you. It was superb.,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.
SCHIKANEDER: Well, tell him we were here, won't you?
SALIERI: Of course.
SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.
SALIERI: Bene.
SCHIKANEDER: I'll call tomorrow.",6,"SALIERI: Oh, yes. He's just exhausted. He became dizzy, that's all. We should let him rest.","SCHIKANEDER: Well, tell him we were here, won't you?",SALIERI: Of course.,SCHIKANEDER: And say everything went wonderfully. A triumph-de-luxe - say that! Tell him the audience shouted his name a hundred times.,SALIERI: Bene.,SCHIKANEDER: I'll call tomorrow.
amadeus,L31225,L31225,0,0,u261,SCHIKANEDER,,,"SCHIKANEDER: Oh, by the way, give him this. This is his share. That should cheer him up, eh?","Oh, by the way, give him this. This is his share. That should cheer him up, eh?",,0,,,,,,
amadeus,L31225,L31226,1,1,u260,SALIERI,u261,SCHIKANEDER,"SALIERI: Yes, indeed. Goodnight to you all now. It was perfection - truly!","Yes, indeed. Goodnight to you all now. It was perfection - truly!","SCHIKANEDER: Oh, by the way, give him this. This is his share. That should cheer him up, eh?",1,,,,,,"SCHIKANEDER: Oh, by the way, give him this. This is his share. That should cheer him up, eh?"
amadeus,L31230,L31230,0,0,u255,MOZART,,,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,,0,,,,,,
amadeus,L31230,L31231,1,1,u260,SALIERI,u255,MOZART,"SALIERI: Yes. Can I - could I help you, in any way?","Yes. Can I - could I help you, in any way?",MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,1,,,,,,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?
amadeus,L31230,L31232,2,2,u255,MOZART,u260,SALIERI,"MOZART: Would you? Actually, you could.","Would you? Actually, you could.","MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?
SALIERI: Yes. Can I - could I help you, in any way?",2,,,,,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,"SALIERI: Yes. Can I - could I help you, in any way?"
amadeus,L31230,L31233,3,3,u260,SALIERI,u255,MOZART,"SALIERI: My dear friend, it would be my greatest pleasure.","My dear friend, it would be my greatest pleasure.","MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?
SALIERI: Yes. Can I - could I help you, in any way?
MOZART: Would you? Actually, you could.",3,,,,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,"SALIERI: Yes. Can I - could I help you, in any way?","MOZART: Would you? Actually, you could."
amadeus,L31230,L31234,4,4,u255,MOZART,u260,SALIERI,MOZART: But you'd have to swear not to tell a soul. I'm not allowed.,But you'd have to swear not to tell a soul. I'm not allowed.,"MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?
SALIERI: Yes. Can I - could I help you, in any way?
MOZART: Would you? Actually, you could.
SALIERI: My dear friend, it would be my greatest pleasure.",4,,,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,"SALIERI: Yes. Can I - could I help you, in any way?","MOZART: Would you? Actually, you could.","SALIERI: My dear friend, it would be my greatest pleasure."
amadeus,L31230,L31235,5,5,u260,SALIERI,u255,MOZART,SALIERI: Of course.,Of course.,"MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?
SALIERI: Yes. Can I - could I help you, in any way?
MOZART: Would you? Actually, you could.
SALIERI: My dear friend, it would be my greatest pleasure.
MOZART: But you'd have to swear not to tell a soul. I'm not allowed.",5,,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,"SALIERI: Yes. Can I - could I help you, in any way?","MOZART: Would you? Actually, you could.","SALIERI: My dear friend, it would be my greatest pleasure.",MOZART: But you'd have to swear not to tell a soul. I'm not allowed.
amadeus,L31230,L31236,6,6,u255,MOZART,u260,SALIERI,"MOZART: You know, it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write.","You know, it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write.","MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?
SALIERI: Yes. Can I - could I help you, in any way?
MOZART: Would you? Actually, you could.
SALIERI: My dear friend, it would be my greatest pleasure.
MOZART: But you'd have to swear not to tell a soul. I'm not allowed.
SALIERI: Of course.",6,MOZART: Another? But that's too soon! Tomorrow night? It's impossible! Did he say a hundred?,"SALIERI: Yes. Can I - could I help you, in any way?","MOZART: Would you? Actually, you could.","SALIERI: My dear friend, it would be my greatest pleasure.",MOZART: But you'd have to swear not to tell a soul. I'm not allowed.,SALIERI: Of course.
amadeus,L31230,L31237,7,7,u260,SALIERI,u255,MOZART,"SALIERI: Then, let us try together. I'd regard it as such an honour. Tell me, what is this work?","Then, let us try together. I'd regard it as such an honour. Tell me, what is this work?","SALIERI: Yes. Can I - could I help you, in any way?
MOZART: Would you? Actually, you could.
SALIERI: My dear friend, it would be my greatest pleasure.
MOZART: But you'd have to swear not to tell a soul. I'm not allowed.
SALIERI: Of course.
MOZART: You know, it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write.",6,"SALIERI: Yes. Can I - could I help you, in any way?","MOZART: Would you? Actually, you could.","SALIERI: My dear friend, it would be my greatest pleasure.",MOZART: But you'd have to swear not to tell a soul. I'm not allowed.,SALIERI: Of course.,"MOZART: You know, it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write."
amadeus,L31230,L31238,8,8,u255,MOZART,u260,SALIERI,MOZART: A Mass. A Mass for the Dead.,A Mass. A Mass for the Dead.,"MOZART: Would you? Actually, you could.
SALIERI: My dear friend, it would be my greatest pleasure.
MOZART: But you'd have to swear not to tell a soul. I'm not allowed.
SALIERI: Of course.
MOZART: You know, it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write.
SALIERI: Then, let us try together. I'd regard it as such an honour. Tell me, what is this work?",6,"MOZART: Would you? Actually, you could.","SALIERI: My dear friend, it would be my greatest pleasure.",MOZART: But you'd have to swear not to tell a soul. I'm not allowed.,SALIERI: Of course.,"MOZART: You know, it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write.","SALIERI: Then, let us try together. I'd regard it as such an honour. Tell me, what is this work?"
amadeus,L31239,L31239,0,0,u256,OFFICER,,,OFFICER: What is it?,What is it?,,0,,,,,,
amadeus,L31239,L31240,1,1,u247,CONSTANZE,u256,OFFICER,CONSTANZE: I want to go!,I want to go!,OFFICER: What is it?,1,,,,,,OFFICER: What is it?
amadeus,L31239,L31241,2,2,u256,OFFICER,u247,CONSTANZE,OFFICER: Where?,Where?,"OFFICER: What is it?
CONSTANZE: I want to go!",2,,,,,OFFICER: What is it?,CONSTANZE: I want to go!
amadeus,L31239,L31242,3,3,u247,CONSTANZE,u256,OFFICER,CONSTANZE: I want to go back to Vienna.,I want to go back to Vienna.,"OFFICER: What is it?
CONSTANZE: I want to go!
OFFICER: Where?",3,,,,OFFICER: What is it?,CONSTANZE: I want to go!,OFFICER: Where?
amadeus,L31239,L31243,4,4,u256,OFFICER,u247,CONSTANZE,OFFICER: Now?,Now?,"OFFICER: What is it?
CONSTANZE: I want to go!
OFFICER: Where?
CONSTANZE: I want to go back to Vienna.",4,,,OFFICER: What is it?,CONSTANZE: I want to go!,OFFICER: Where?,CONSTANZE: I want to go back to Vienna.
amadeus,L31239,L31244,5,5,u247,CONSTANZE,u256,OFFICER,CONSTANZE: Yes!,Yes!,"OFFICER: What is it?
CONSTANZE: I want to go!
OFFICER: Where?
CONSTANZE: I want to go back to Vienna.
OFFICER: Now?",5,,OFFICER: What is it?,CONSTANZE: I want to go!,OFFICER: Where?,CONSTANZE: I want to go back to Vienna.,OFFICER: Now?
amadeus,L31239,L31245,6,6,u256,OFFICER,u247,CONSTANZE,OFFICER: Why?,Why?,"OFFICER: What is it?
CONSTANZE: I want to go!
OFFICER: Where?
CONSTANZE: I want to go back to Vienna.
OFFICER: Now?
CONSTANZE: Yes!",6,OFFICER: What is it?,CONSTANZE: I want to go!,OFFICER: Where?,CONSTANZE: I want to go back to Vienna.,OFFICER: Now?,CONSTANZE: Yes!
amadeus,L31239,L31246,7,7,u247,CONSTANZE,u256,OFFICER,CONSTANZE: I feel wrong. I feel wrong being here.,I feel wrong. I feel wrong being here.,"CONSTANZE: I want to go!
OFFICER: Where?
CONSTANZE: I want to go back to Vienna.
OFFICER: Now?
CONSTANZE: Yes!
OFFICER: Why?",6,CONSTANZE: I want to go!,OFFICER: Where?,CONSTANZE: I want to go back to Vienna.,OFFICER: Now?,CONSTANZE: Yes!,OFFICER: Why?
amadeus,L31239,L31247,8,8,u256,OFFICER,u247,CONSTANZE,OFFICER: What are you talking about?,What are you talking about?,"OFFICER: Where?
CONSTANZE: I want to go back to Vienna.
OFFICER: Now?
CONSTANZE: Yes!
OFFICER: Why?
CONSTANZE: I feel wrong. I feel wrong being here.",6,OFFICER: Where?,CONSTANZE: I want to go back to Vienna.,OFFICER: Now?,CONSTANZE: Yes!,OFFICER: Why?,CONSTANZE: I feel wrong. I feel wrong being here.
amadeus,L31248,L31248,0,0,u255,MOZART,,,MOZART: Where did I stop?,Where did I stop?,,0,,,,,,
amadeus,L31248,L31249,1,1,u260,SALIERI,u255,MOZART,SALIERI: The end of the Recordare - Statuens in parte dextra.,The end of the Recordare - Statuens in parte dextra.,MOZART: Where did I stop?,1,,,,,,MOZART: Where did I stop?
amadeus,L31248,L31250,2,2,u255,MOZART,u260,SALIERI,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,"MOZART: Where did I stop?
SALIERI: The end of the Recordare - Statuens in parte dextra.",2,,,,,MOZART: Where did I stop?,SALIERI: The end of the Recordare - Statuens in parte dextra.
amadeus,L31248,L31251,3,3,u260,SALIERI,u255,MOZART,SALIERI: Consigned to flames of woe.,Consigned to flames of woe.,"MOZART: Where did I stop?
SALIERI: The end of the Recordare - Statuens in parte dextra.
MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?",3,,,,MOZART: Where did I stop?,SALIERI: The end of the Recordare - Statuens in parte dextra.,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?
amadeus,L31248,L31252,4,4,u255,MOZART,u260,SALIERI,MOZART: Do you believe in it?,Do you believe in it?,"MOZART: Where did I stop?
SALIERI: The end of the Recordare - Statuens in parte dextra.
MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?
SALIERI: Consigned to flames of woe.",4,,,MOZART: Where did I stop?,SALIERI: The end of the Recordare - Statuens in parte dextra.,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,SALIERI: Consigned to flames of woe.
amadeus,L31248,L31253,5,5,u260,SALIERI,u255,MOZART,SALIERI: What?,What?,"MOZART: Where did I stop?
SALIERI: The end of the Recordare - Statuens in parte dextra.
MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?
SALIERI: Consigned to flames of woe.
MOZART: Do you believe in it?",5,,MOZART: Where did I stop?,SALIERI: The end of the Recordare - Statuens in parte dextra.,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,SALIERI: Consigned to flames of woe.,MOZART: Do you believe in it?
amadeus,L31248,L31254,6,6,u255,MOZART,u260,SALIERI,MOZART: A fire which never dies. Burning one forever?,A fire which never dies. Burning one forever?,"MOZART: Where did I stop?
SALIERI: The end of the Recordare - Statuens in parte dextra.
MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?
SALIERI: Consigned to flames of woe.
MOZART: Do you believe in it?
SALIERI: What?",6,MOZART: Where did I stop?,SALIERI: The end of the Recordare - Statuens in parte dextra.,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,SALIERI: Consigned to flames of woe.,MOZART: Do you believe in it?,SALIERI: What?
amadeus,L31248,L31255,7,7,u260,SALIERI,u255,MOZART,"SALIERI: Oh, yes.","Oh, yes.","SALIERI: The end of the Recordare - Statuens in parte dextra.
MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?
SALIERI: Consigned to flames of woe.
MOZART: Do you believe in it?
SALIERI: What?
MOZART: A fire which never dies. Burning one forever?",6,SALIERI: The end of the Recordare - Statuens in parte dextra.,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,SALIERI: Consigned to flames of woe.,MOZART: Do you believe in it?,SALIERI: What?,MOZART: A fire which never dies. Burning one forever?
amadeus,L31248,L31256,8,8,u255,MOZART,u260,SALIERI,MOZART: Strange!,Strange!,"MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?
SALIERI: Consigned to flames of woe.
MOZART: Do you believe in it?
SALIERI: What?
MOZART: A fire which never dies. Burning one forever?
SALIERI: Oh, yes.",6,MOZART: So now the Confutatis. Confutatis Maledictis. When the wicked are confounded. Flammis acribus addictis. How would you translate that?,SALIERI: Consigned to flames of woe.,MOZART: Do you believe in it?,SALIERI: What?,MOZART: A fire which never dies. Burning one forever?,"SALIERI: Oh, yes."
amadeus,L31248,L31257,9,9,u260,SALIERI,u255,MOZART,SALIERI: Come. Let's begin.,Come. Let's begin.,"SALIERI: Consigned to flames of woe.
MOZART: Do you believe in it?
SALIERI: What?
MOZART: A fire which never dies. Burning one forever?
SALIERI: Oh, yes.
MOZART: Strange!",6,SALIERI: Consigned to flames of woe.,MOZART: Do you believe in it?,SALIERI: What?,MOZART: A fire which never dies. Burning one forever?,"SALIERI: Oh, yes.",MOZART: Strange!
amadeus,L31258,L31258,0,0,u260,SALIERI,,,SALIERI: Confutatis Maledictis.,Confutatis Maledictis.,,0,,,,,,
amadeus,L31258,L31259,1,1,u255,MOZART,u260,SALIERI,MOZART: We ended in F Major?,We ended in F Major?,SALIERI: Confutatis Maledictis.,1,,,,,,SALIERI: Confutatis Maledictis.
amadeus,L31258,L31260,2,2,u260,SALIERI,u255,MOZART,SALIERI: Yes.,Yes.,"SALIERI: Confutatis Maledictis.
MOZART: We ended in F Major?",2,,,,,SALIERI: Confutatis Maledictis.,MOZART: We ended in F Major?
amadeus,L31258,L31261,3,3,u255,MOZART,u260,SALIERI,MOZART: So now - A minor. Suddenly.,So now - A minor. Suddenly.,"SALIERI: Confutatis Maledictis.
MOZART: We ended in F Major?
SALIERI: Yes.",3,,,,SALIERI: Confutatis Maledictis.,MOZART: We ended in F Major?,SALIERI: Yes.
amadeus,L31262,L31262,0,0,u255,MOZART,,,MOZART: The Fire.,The Fire.,,0,,,,,,
amadeus,L31262,L31263,1,1,u260,SALIERI,u255,MOZART,SALIERI: What time?,What time?,MOZART: The Fire.,1,,,,,,MOZART: The Fire.
