movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_power_dynamic,current_respect_level,current_relationship_type,current_global_category,active_risk_types,target_risk_count,aggregate_power_dynamic,aggregate_respect_level,aggregate_relationship_type,recent_power_dynamic,recent_respect_level,recent_relationship_type,edge_observation_count,recent_observation_count,supporting_utterance_ids,recent_utterance_ids,recent_evidence_lines
mrs brown,L396387,L396389,,,u6701,PONSONBY,u6696,BROWN,speaker_higher_power,neutral_respect,royal_service,class_or_service,_risk_social;_risk_ambiguity,2,speaker_higher_power,neutral_respect,royal_service,speaker_higher_power,neutral_respect,royal_service,1,1,L396389,L396389,I'm sorry?
mrs brown,L396387,L396396,,,u6696,BROWN,u6701,PONSONBY,speaker_higher_power,low_respect,royal_service,class_or_service,_risk_pragmatic,1,speaker_higher_power,low_respect,royal_service,speaker_higher_power,low_respect,royal_service,1,1,L396396,L396396,That's not good enough.
mrs brown,L396399,L396399,,,u6701,PONSONBY,unknown_listener,unknown_listener,speaker_higher_power,neutral_respect,monarch_subject_authority,authority,_risk_social,1,speaker_higher_power,neutral_respect,monarch_subject_authority,speaker_higher_power,neutral_respect,monarch_subject_authority,1,1,L396399,L396399,There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries.  No plans must be altered unless you are given prior authority by myself or a senior member of the household.
mrs brown,L396407,L396413,,,u6704,VICTORIA,u6696,BROWN,speaker_higher_power,neutral_respect,royal_service,class_or_service,_risk_ambiguity,1,speaker_higher_power,neutral_respect,royal_service,speaker_higher_power,neutral_respect,royal_service,1,1,L396413,L396413,And the pony?
mrs brown,L396426,L396427,,,u6691,ARCHIE,u6696,BROWN,speaker_higher_power,neutral_respect,royal_service,class_or_service,_risk_social;_risk_pragmatic,2,speaker_higher_power,neutral_respect,royal_service,speaker_higher_power,neutral_respect,royal_service,1,1,L396427,L396427,"So, there are rules.  Things you do and things you don't do."
mrs brown,L396434,L396435,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,neutral_respect,royal_service,class_or_service,_risk_ambiguity,1,roughly_equal_power,neutral_respect,royal_service,roughly_equal_power,neutral_respect,royal_service,2,2,L396427 || L396435,L396427 || L396435,"So, there are rules.  Things you do and things you don't do. || Seventy a year."
mrs brown,L396434,L396437,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_ambiguity,1,roughly_equal_power,neutral_respect,royal_service,roughly_equal_power,neutral_respect,royal_service,3,3,L396427 || L396435 || L396437,L396427 || L396435 || L396437,"So, there are rules.  Things you do and things you don't do. || Seventy a year. || How about yourself?"
mrs brown,L396440,L396446,,,u6696,BROWN,u6691,ARCHIE,roughly_equal_power,neutral_respect,royal_service,class_or_service,_risk_ambiguity,1,roughly_equal_power,neutral_respect,royal_service,roughly_equal_power,neutral_respect,royal_service,1,1,L396446,L396446,She loved him.
mrs brown,L396440,L396447,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,neutral_respect,friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,royal_service,roughly_equal_power,neutral_respect,royal_service,4,4,L396427 || L396435 || L396437 || L396447,L396427 || L396435 || L396437 || L396447,"So, there are rules.  Things you do and things you don't do. || Seventy a year. || How about yourself? || Come on, man.  There's love and there's ..."
mrs brown,L396440,L396449,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,neutral_respect,friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,5,5,L396427 || L396435 || L396437 || L396447 || L396449,L396427 || L396435 || L396437 || L396447 || L396449,"So, there are rules.  Things you do and things you don't do. || Seventy a year. || How about yourself? || Come on, man.  There's love and there's ... || You know what I mean."
mrs brown,L396440,L396450,,,u6696,BROWN,u6691,ARCHIE,roughly_equal_power,neutral_respect,friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,2,2,L396446 || L396450,L396446 || L396450,"She loved him. || I'm not sure I do, Archie."
mrs brown,L396440,L396451,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,low_respect,friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,6,6,L396427 || L396435 || L396437 || L396447 || L396449 || L396451,L396427 || L396435 || L396437 || L396447 || L396449 || L396451,"So, there are rules.  Things you do and things you don't do. || Seventy a year. || How about yourself? || Come on, man.  There's love and there's ... || You know what I mean. || There's love and there's behaving like you do because there's nobody to tell you not to."
mrs brown,L396499,L396501,,,u6695,BERTIE'S VALET,u6696,BROWN,roughly_equal_power,neutral_respect,adversarial,adversarial,_risk_ambiguity,1,roughly_equal_power,neutral_respect,adversarial,roughly_equal_power,neutral_respect,adversarial,1,1,L396501,L396501,By whose authority?
mrs brown,L396507,L396508,,,u6692,ASSISTANT DRESSER,u6696,BROWN,listener_higher_power,high_respect,royal_service,class_or_service,_risk_ambiguity,1,listener_higher_power,high_respect,royal_service,listener_higher_power,high_respect,royal_service,1,1,L396508,L396508,"Mary Taylor, sir."
mrs brown,L396527,L396531,,,u6699,JENNER,u6704,VICTORIA,listener_higher_power,high_respect,monarch_subject_authority,authority,_risk_social,1,listener_higher_power,high_respect,monarch_subject_authority,listener_higher_power,high_respect,monarch_subject_authority,1,1,L396531,L396531,"Forgive me, Your Majesty.  In no way did I wish to suggest--"
mrs brown,L396546,L396548,,,u6703,STANLEY,u6698,DISRAELI,roughly_equal_power,neutral_respect,confidant_ally,ally,_risk_pragmatic;_risk_ambiguity,2,roughly_equal_power,neutral_respect,confidant_ally,roughly_equal_power,neutral_respect,confidant_ally,1,1,L396548,L396548,"Well, both."
mrs brown,L396552,L396553,,,u6703,STANLEY,u6698,DISRAELI,roughly_equal_power,neutral_respect,confidant_ally,ally,_risk_pragmatic,1,roughly_equal_power,neutral_respect,confidant_ally,roughly_equal_power,neutral_respect,confidant_ally,2,2,L396548 || L396553,L396548 || L396553,"Well, both. || So?"
mrs brown,L396552,L396554,,,u6698,DISRAELI,u6703,STANLEY,roughly_equal_power,neutral_respect,confidant_ally,ally,_risk_register,1,roughly_equal_power,neutral_respect,confidant_ally,roughly_equal_power,neutral_respect,confidant_ally,1,1,L396554,L396554,We'll see which way the wind blows.
mrs brown,L396556,L396557,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,low_respect,royal_service,class_or_service,_risk_pragmatic,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,7,6,L396427 || L396435 || L396437 || L396447 || L396449 || L396451 || L396557,L396435 || L396437 || L396447 || L396449 || L396451 || L396557,"Seventy a year. || How about yourself? || Come on, man.  There's love and there's ... || You know what I mean. || There's love and there's behaving like you do because there's nobody to tell you not to. || So?  Someone'll send it on ahead."
mrs brown,L396596,L396603,,,u6704,VICTORIA,u6694,BERTIE,speaker_higher_power,neutral_respect,monarch_subject_authority,authority,_risk_pragmatic,1,speaker_higher_power,neutral_respect,monarch_subject_authority,speaker_higher_power,neutral_respect,monarch_subject_authority,1,1,L396603,L396603,And that is my last word on the matter.
mrs brown,L396596,L396604,,,u6694,BERTIE,u6704,VICTORIA,listener_higher_power,neutral_respect,monarch_subject_authority,authority,_risk_pragmatic,1,listener_higher_power,neutral_respect,monarch_subject_authority,listener_higher_power,neutral_respect,monarch_subject_authority,1,1,L396604,L396604,"Well, I'm sorry, but I really do think it's too much that the gentlemen of the house should be dictated to by a servant."
mrs brown,L396644,L396646,,,u6694,BERTIE,u6698,DISRAELI,speaker_higher_power,neutral_respect,monarch_subject_authority,authority,_risk_social,1,speaker_higher_power,neutral_respect,monarch_subject_authority,speaker_higher_power,neutral_respect,monarch_subject_authority,1,1,L396646,L396646,Have you met Mr Lyle?  He's in sugar...?
mrs brown,L396648,L396651,,,u6698,DISRAELI,u6694,BERTIE,listener_higher_power,high_respect,monarch_subject_authority,authority,_risk_ambiguity,1,listener_higher_power,high_respect,monarch_subject_authority,listener_higher_power,high_respect,monarch_subject_authority,1,1,L396651,L396651,Of course.
mrs brown,L396695,L396697,,,u6696,BROWN,u6701,PONSONBY,speaker_higher_power,low_respect,adversarial,adversarial,_risk_ambiguity,1,speaker_higher_power,low_respect,adversarial,speaker_higher_power,low_respect,adversarial,2,2,L396396 || L396697,L396396 || L396697,That's not good enough. || Don't think I can't persuade her.
mrs brown,L396710,L396714,,,u6698,DISRAELI,u6703,STANLEY,roughly_equal_power,neutral_respect,confidant_ally,ally,_risk_ambiguity,1,roughly_equal_power,neutral_respect,confidant_ally,roughly_equal_power,neutral_respect,confidant_ally,2,2,L396554 || L396714,L396554 || L396714,We'll see which way the wind blows. || Mrs Brown.
mrs brown,L396742,L396743,,,u6701,PONSONBY,u6704,VICTORIA,listener_higher_power,high_respect,monarch_subject_authority,authority,_risk_ambiguity,1,listener_higher_power,high_respect,monarch_subject_authority,listener_higher_power,high_respect,monarch_subject_authority,1,1,L396743,L396743,Your Majesty --
mrs brown,L396752,L396756,,,u6694,BERTIE,u6696,BROWN,speaker_higher_power,neutral_respect,monarch_subject_authority,authority,_risk_ambiguity,1,speaker_higher_power,neutral_respect,monarch_subject_authority,speaker_higher_power,neutral_respect,monarch_subject_authority,1,1,L396756,L396756,The future King!
mrs brown,L396772,L396773,,,u6693,BARNEY,u6696,BROWN,listener_higher_power,high_respect,royal_service,class_or_service,_risk_ambiguity,1,listener_higher_power,high_respect,royal_service,listener_higher_power,high_respect,royal_service,1,1,L396773,L396773,"Mr Brown, sir --"
mrs brown,L396775,L396776,,,u6693,BARNEY,u6696,BROWN,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_register,1,listener_higher_power,high_respect,acquaintance,listener_higher_power,high_respect,acquaintance,2,2,L396773 || L396776,L396773 || L396776,"Mr Brown, sir -- || Yeah, yeah, I did."
mrs brown,L396795,L396797,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,neutral_respect,friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,8,6,L396427 || L396435 || L396437 || L396447 || L396449 || L396451 || L396557 || L396797,L396437 || L396447 || L396449 || L396451 || L396557 || L396797,"How about yourself? || Come on, man.  There's love and there's ... || You know what I mean. || There's love and there's behaving like you do because there's nobody to tell you not to. || So?  Someone'll send it on ahead. || You've got three broken ribs, man!"
mrs brown,L396795,L396807,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,neutral_respect,friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,9,6,L396427 || L396435 || L396437 || L396447 || L396449 || L396451 || L396557 || L396797 || L396807,L396447 || L396449 || L396451 || L396557 || L396797 || L396807,"Come on, man.  There's love and there's ... || You know what I mean. || There's love and there's behaving like you do because there's nobody to tell you not to. || So?  Someone'll send it on ahead. || You've got three broken ribs, man! || Come on, man, I'm telling you what you already know."
mrs brown,L396795,L396808,,,u6696,BROWN,u6691,ARCHIE,roughly_equal_power,low_respect,adversarial,adversarial,_risk_pragmatic,1,roughly_equal_power,neutral_respect,adversarial,roughly_equal_power,neutral_respect,adversarial,3,3,L396446 || L396450 || L396808,L396446 || L396450 || L396808,"She loved him. || I'm not sure I do, Archie. || You know nothing about her!"
mrs brown,L396795,L396809,,,u6691,ARCHIE,u6696,BROWN,roughly_equal_power,low_respect,adversarial,adversarial,_risk_register,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,low_respect,friend,10,6,L396427 || L396435 || L396437 || L396447 || L396449 || L396451 || L396557 || L396797 || L396807 || L396809,L396449 || L396451 || L396557 || L396797 || L396807 || L396809,"You know what I mean. || There's love and there's behaving like you do because there's nobody to tell you not to. || So?  Someone'll send it on ahead. || You've got three broken ribs, man! || Come on, man, I'm telling you what you already know. || When are you gonna see it, John?  She doesn't give a damn about you."
mrs brown,L396811,L396813,,,u6696,BROWN,u6691,ARCHIE,roughly_equal_power,neutral_respect,friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,4,4,L396446 || L396450 || L396808 || L396813,L396446 || L396450 || L396808 || L396813,"She loved him. || I'm not sure I do, Archie. || You know nothing about her! || She means it."
mrs brown,L396814,L396815,,,u6696,BROWN,u6691,ARCHIE,speaker_higher_power,low_respect,adversarial,adversarial,_risk_social;_risk_ambiguity,2,roughly_equal_power,neutral_respect,adversarial,roughly_equal_power,neutral_respect,adversarial,5,5,L396446 || L396450 || L396808 || L396813 || L396815,L396446 || L396450 || L396808 || L396813 || L396815,"She loved him. || I'm not sure I do, Archie. || You know nothing about her! || She means it. || Get out.  Out!"
mrs brown,L396831,L396832,,,u6704,VICTORIA,u6701,PONSONBY,speaker_higher_power,neutral_respect,monarch_subject_authority,authority,_risk_social,1,speaker_higher_power,neutral_respect,monarch_subject_authority,speaker_higher_power,neutral_respect,monarch_subject_authority,1,1,L396832,L396832,"Please tell the Princess, and other signatories to this letter, that the Queen will not be dictated to, or made to alter, in any way, what she has found to answer for her comfort.  Do I make myself clear?"
mrs brown,L396831,L396833,,,u6701,PONSONBY,u6704,VICTORIA,listener_higher_power,high_respect,monarch_subject_authority,authority,_risk_ambiguity,1,listener_higher_power,high_respect,monarch_subject_authority,listener_higher_power,high_respect,monarch_subject_authority,2,2,L396743 || L396833,L396743 || L396833,Your Majesty -- || Ma'am.
mrs brown,L396836,L396837,,,u6696,BROWN,u6704,VICTORIA,listener_higher_power,high_respect,royal_service,class_or_service,_risk_social,1,listener_higher_power,high_respect,royal_service,listener_higher_power,high_respect,royal_service,1,1,L396837,L396837,"Yes, ma'am?"
mrs brown,L396846,L396847,,,u6704,VICTORIA,u6696,BROWN,speaker_higher_power,high_respect,monarch_subject_authority,authority,_risk_social,1,speaker_higher_power,high_respect,monarch_subject_authority,speaker_higher_power,high_respect,monarch_subject_authority,2,2,L396413 || L396847,L396413 || L396847,"And the pony? || The Queen forbids it.  I cannot allow it because I cannot live without you.  Without you, I cannot find the strength to be who I must be.  Please."
mrs brown,L396870,L396875,,,u6698,DISRAELI,u6696,BROWN,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_ambiguity,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,1,1,L396875,L396875,"To shoot perhaps, but not to kill."
mrs brown,L396883,L396883,,,u6692,ASSISTANT DRESSER,unknown_listener,unknown_listener,listener_higher_power,high_respect,royal_service,class_or_service,_risk_social;_risk_ambiguity,2,listener_higher_power,high_respect,royal_service,listener_higher_power,high_respect,royal_service,1,1,L396883,L396883,"Checked and locked, sir."
mrs brown,L396883,L396884,,,u6696,BROWN,u6692,ASSISTANT DRESSER,speaker_higher_power,low_respect,royal_service,class_or_service,_risk_ambiguity,1,speaker_higher_power,low_respect,royal_service,speaker_higher_power,low_respect,royal_service,1,1,L396884,L396884,"Louder, girl!"
mrs brown,L396883,L396885,,,u6692,ASSISTANT DRESSER,u6696,BROWN,listener_higher_power,high_respect,royal_service,class_or_service,_risk_social;_risk_ambiguity,2,listener_higher_power,high_respect,royal_service,listener_higher_power,high_respect,royal_service,2,2,L396508 || L396885,L396508 || L396885,"Mary Taylor, sir. || Checked and locked, sir."
mrs brown,L396887,L396887,,,u6695,BERTIE'S VALET,unknown_listener,unknown_listener,listener_higher_power,high_respect,royal_service,class_or_service,_risk_social;_risk_ambiguity,2,listener_higher_power,high_respect,royal_service,listener_higher_power,high_respect,royal_service,1,1,L396887,L396887,"Checked and locked, sir."
mrs brown,L396911,L396912,,,u6696,BROWN,u6698,DISRAELI,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_ambiguity,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,1,1,L396912,L396912,I'm fine.
mrs brown,L396943,L396949,,,u6696,BROWN,u6698,DISRAELI,roughly_equal_power,neutral_respect,confidant_ally,ally,_risk_ambiguity,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,2,2,L396912 || L396949,L396912 || L396949,I'm fine. || No loyalty.
mrs brown,L396976,L396979,,,u6702,PRINCESS ALEXANDRA,u6704,VICTORIA,listener_higher_power,high_respect,monarch_subject_authority,authority,_risk_register,1,listener_higher_power,high_respect,monarch_subject_authority,listener_higher_power,high_respect,monarch_subject_authority,1,1,L396979,L396979,"He is sick, ma'am."
mrs brown,L397034,L397035,,,u6701,PONSONBY,u6699,JENNER,roughly_equal_power,neutral_respect,friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,1,1,L397035,L397035,"No, indeed."
the godfather,L592858,L592860,,,u3098,DON CORLEONE,u3094,BONASERA,speaker_higher_power,neutral_respect,organized_crime_authority,authority,_risk_social,1,speaker_higher_power,neutral_respect,organized_crime_authority,speaker_higher_power,neutral_respect,organized_crime_authority,1,1,L592860,L592860,"Then take the justice from the judge, the bitter with the sweet, Bonasera.  But if you come to me with your friendship, your loyalty, then your enemies become my enemies, and then, believe me, they would fear you..."
the godfather,L592871,L592872,,,u3096,CLEMENZA,u3109,PAULIE,speaker_higher_power,low_respect,organized_crime_authority,authority,_risk_social,1,speaker_higher_power,low_respect,organized_crime_authority,speaker_higher_power,low_respect,organized_crime_authority,1,1,L592872,L592872,"What are you, a dance judge?  Go do your job; take a walk around the neighborhood... see everything is okay."
the godfather,L592875,L592877,,,u3107,NAZORINE,u3098,DON CORLEONE,listener_higher_power,high_respect,organized_crime_authority,authority,_risk_pragmatic,1,listener_higher_power,high_respect,organized_crime_authority,listener_higher_power,high_respect,organized_crime_authority,1,1,L592877,L592877,"Now that the war is over, Enzo, this boy is being repatriated to Italy.  And you see, Godfather...  He...my daughter...they..."
the godfather,L592904,L592907,,,u3104,KAY,u3105,MICHAEL,roughly_equal_power,neutral_respect,friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,1,1,L592907,L592907,Yes.  Tell me.
the godfather,L592904,L592908,,,u3105,MICHAEL,u3104,KAY,roughly_equal_power,neutral_respect,friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,1,1,L592908,L592908,You like spaghetti?
the godfather,L592904,L592909,,,u3104,KAY,u3105,MICHAEL,roughly_equal_power,neutral_respect,friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,2,2,L592907 || L592909,L592907 || L592909,Yes.  Tell me. || You know I love spaghetti.
the godfather,L592911,L592912,,,u3104,KAY,u3105,MICHAEL,roughly_equal_power,neutral_respect,friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,3,3,L592907 || L592909 || L592912,L592907 || L592909 || L592912,Yes.  Tell me. || You know I love spaghetti. || Al Capone!
the godfather,L592939,L592941,,,u3102,HAGEN,u3098,DON CORLEONE,listener_higher_power,neutral_respect,organized_crime_authority,authority,_risk_register,1,listener_higher_power,neutral_respect,organized_crime_authority,listener_higher_power,neutral_respect,organized_crime_authority,1,1,L592941,L592941,"Two terms; one in Italy, one in the United States.  He's known to the Government as a top narcotics man. That could be a plus for us; he could never get immunity to testify."
the godfather,L592939,L592943,,,u3102,HAGEN,u3098,DON CORLEONE,listener_higher_power,neutral_respect,organized_crime_authority,authority,_risk_ambiguity,1,listener_higher_power,neutral_respect,organized_crime_authority,listener_higher_power,neutral_respect,organized_crime_authority,2,2,L592941 || L592943,L592941 || L592943,"Two terms; one in Italy, one in the United States.  He's known to the Government as a top narcotics man. That could be a plus for us; he could never get immunity to testify. || This morning."
the godfather,L593005,L593009,,,u3102,HAGEN,u3116,WOLTZ,roughly_equal_power,neutral_respect,adversarial,adversarial,_risk_ambiguity,1,roughly_equal_power,neutral_respect,adversarial,roughly_equal_power,neutral_respect,adversarial,1,1,L593009,L593009,I'm German-Irish.
the godfather,L593005,L593010,,,u3116,WOLTZ,u3102,HAGEN,speaker_higher_power,low_respect,adversarial,adversarial,_risk_pragmatic;_risk_register,2,speaker_higher_power,low_respect,adversarial,speaker_higher_power,low_respect,adversarial,1,1,L593010,L593010,"Okay my Kraut-Mick friend, Johnny will never get that part because I hate that pinko punk and I'm going to run him out of the Movies.  And I'll tell you why.  He ruined one of Woltz Brothers' most valuable proteges.  For five years I had this girl under training; singing lessons!  Acting lessons!  Dancing lessons!  We spent hundreds of thousands of dollars--I was going to make her a star.  I'll be even more frank, just to show you that I'm not a hard-hearted man, that it wasn't all dollars and cents.  That girl was beautiful and young and innocent and she was the greatest piece of ass I've ever ad and I've had them all over the world.  Then Johnny comes along with that olive oil voice and guinea charm and she runs off.  She threw it all away to make me look ridiculous.  A MAN IN MY POSITION CANNOT AFFORD TO BE MADE TO LOOK RIDICULOUS!"
the godfather,L593022,L593022,,,u3098,DON CORLEONE,unknown_listener,unknown_listener,speaker_higher_power,neutral_respect,business_acquaintance,acquaintance,_risk_register,1,speaker_higher_power,neutral_respect,business_acquaintance,speaker_higher_power,neutral_respect,business_acquaintance,1,1,L593022,L593022,"No...how a man makes his living is none of my business.  But this proposition of yours is too risky. All the people in my family lived well the last ten years, I won't risk that out of greed."
the godfather,L593061,L593063,,,u3104,KAY,u3105,MICHAEL,roughly_equal_power,neutral_respect,friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,4,4,L592907 || L592909 || L592912 || L593063,L592907 || L592909 || L592912 || L593063,Yes.  Tell me. || You know I love spaghetti. || Al Capone! || Would you like me better if I were Ingrid Bergman?
the godfather,L593077,L593080,,,u3115,VOICE,u3112,SONNY,speaker_higher_power,neutral_respect,loyal_ally,ally,_risk_social,1,speaker_higher_power,neutral_respect,loyal_ally,speaker_higher_power,neutral_respect,loyal_ally,1,1,L593080,L593080,"Right.  Don't say my name, just listen.  Somebody shot your father outside his place fifteen minutes ago."
the godfather,L593118,L593118,,,u3111,SOLLOZZO,unknown_listener,unknown_listener,speaker_higher_power,neutral_respect,business_acquaintance,acquaintance,_risk_pragmatic,1,speaker_higher_power,neutral_respect,business_acquaintance,speaker_higher_power,neutral_respect,business_acquaintance,1,1,L593118,L593118,"Sonny was hot for my deal, right? You know it's the smart thing to do, too.  I want you to talk Sonny into it."
the godfather,L593134,L593136,,,u3112,SONNY,u3105,MICHAEL,speaker_higher_power,neutral_respect,blood_family,familial,_risk_social,1,speaker_higher_power,neutral_respect,blood_family,speaker_higher_power,neutral_respect,blood_family,1,1,L593136,L593136,Good.  She's been through it before. Me too.  You were too young to know about it.  You better wait outside; there're some things you shouldn't hear.
the godfather,L593134,L593138,,,u3112,SONNY,u3105,MICHAEL,speaker_higher_power,neutral_respect,patriarchal_authority,authority,_risk_register,1,speaker_higher_power,neutral_respect,blood_family,speaker_higher_power,neutral_respect,blood_family,2,2,L593136 || L593138,L593136 || L593138,"Good.  She's been through it before. Me too.  You were too young to know about it.  You better wait outside; there're some things you shouldn't hear. || Oh no you can't, the old man'd be sore as hell if I let you get mixed up in this."
the godfather,L593144,L593147,,,u3112,SONNY,u3105,MICHAEL,speaker_higher_power,neutral_respect,blood_family,familial,_risk_register,1,speaker_higher_power,neutral_respect,blood_family,speaker_higher_power,neutral_respect,blood_family,3,3,L593136 || L593138 || L593147,L593136 || L593138 || L593147,"Good.  She's been through it before. Me too.  You were too young to know about it.  You better wait outside; there're some things you shouldn't hear. || Oh no you can't, the old man'd be sore as hell if I let you get mixed up in this. || On the three days Paulie was sick this month, he got calls from a payphone across from the old man's building.  We got people in the phone company.  Thank God it was Paulie...we'll need Clemenza bad."
the godfather,L593148,L593151,,,u3112,SONNY,u3105,MICHAEL,speaker_higher_power,neutral_respect,blood_family,familial,_risk_register,1,speaker_higher_power,neutral_respect,blood_family,speaker_higher_power,neutral_respect,blood_family,4,4,L593136 || L593138 || L593147 || L593151,L593136 || L593138 || L593147 || L593151,"Good.  She's been through it before. Me too.  You were too young to know about it.  You better wait outside; there're some things you shouldn't hear. || Oh no you can't, the old man'd be sore as hell if I let you get mixed up in this. || On the three days Paulie was sick this month, he got calls from a payphone across from the old man's building.  We got people in the phone company.  Thank God it was Paulie...we'll need Clemenza bad. || Sollozzo is a dead man, I don't care what it costs.  I don't care if we have to fight all the five families in New York.  The Tattaglia family's going to eat dirt.  I don't care if we all go down together."
the godfather,L593183,L593185,,,u3112,SONNY,u3096,CLEMENZA,speaker_higher_power,neutral_respect,organized_crime_authority,authority,_risk_social;_risk_pragmatic;_risk_register,3,speaker_higher_power,neutral_respect,organized_crime_authority,speaker_higher_power,neutral_respect,organized_crime_authority,1,1,L593185,L593185,"Okay, now you can move your men into the Mall, replace Tessio's people.  Mike, tomorrow you take a couple of Clemenza's people and go to Luca's apartment and wait for him to show.  That crazy bastard might be going after Sollozzo right now if he's heard the news."
the godfather,L593186,L593187,,,u3112,SONNY,u3102,HAGEN,speaker_higher_power,neutral_respect,organized_crime_authority,authority,_risk_pragmatic,1,speaker_higher_power,neutral_respect,organized_crime_authority,speaker_higher_power,neutral_respect,organized_crime_authority,1,1,L593187,L593187,"OK forget it, just stay on the phone."
the godfather,L593218,L593219,,,u3105,MICHAEL,u3104,KAY,roughly_equal_power,neutral_respect,friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,2,2,L592908 || L593219,L592908 || L593219,"You like spaghetti? || Yeah Kay, I'm here."
the godfather,L593218,L593222,,,u3104,KAY,u3105,MICHAEL,roughly_equal_power,neutral_respect,friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,5,5,L592907 || L592909 || L592912 || L593063 || L593222,L592907 || L592909 || L592912 || L593063 || L593222,Yes.  Tell me. || You know I love spaghetti. || Al Capone! || Would you like me better if I were Ingrid Bergman? || Tell me you love me.
the godfather,L593223,L593225,,,u3105,MICHAEL,u3104,KAY,roughly_equal_power,neutral_respect,friend,friendship,_risk_social;_risk_pragmatic,2,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,3,3,L592908 || L593219 || L593225,L592908 || L593219 || L593225,"You like spaghetti? || Yeah Kay, I'm here. || Look.  I'll see you tonight, OK?"
the godfather,L593230,L593232,,,u3112,SONNY,u3105,MICHAEL,speaker_higher_power,neutral_respect,organized_crime_authority,authority,_risk_ambiguity,1,speaker_higher_power,neutral_respect,blood_family,speaker_higher_power,neutral_respect,blood_family,5,5,L593136 || L593138 || L593147 || L593151 || L593232,L593136 || L593138 || L593147 || L593151 || L593232,"Good.  She's been through it before. Me too.  You were too young to know about it.  You better wait outside; there're some things you shouldn't hear. || Oh no you can't, the old man'd be sore as hell if I let you get mixed up in this. || On the three days Paulie was sick this month, he got calls from a payphone across from the old man's building.  We got people in the phone company.  Thank God it was Paulie...we'll need Clemenza bad. || Sollozzo is a dead man, I don't care what it costs.  I don't care if we have to fight all the five families in New York.  The Tattaglia family's going to eat dirt.  I don't care if we all go down together. || Send some bodyguards."
the godfather,L593236,L593239,,,u3104,KAY,u3105,MICHAEL,listener_higher_power,neutral_respect,loyal_ally,ally,_risk_pragmatic,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,6,6,L592907 || L592909 || L592912 || L593063 || L593222 || L593239,L592907 || L592909 || L592912 || L593063 || L593222 || L593239,"Yes.  Tell me. || You know I love spaghetti. || Al Capone! || Would you like me better if I were Ingrid Bergman? || Tell me you love me. || My parents don't read the Daily News.  All right, if you think I shouldn't.  I can't believe the things the papers are printing. I'm sure most of it's not true."
