movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_power_dynamic,current_respect_level,current_relationship_type,current_global_category,active_risk_types,target_risk_count,aggregate_power_dynamic,aggregate_respect_level,aggregate_relationship_type,recent_power_dynamic,recent_respect_level,recent_relationship_type,edge_observation_count,recent_observation_count,supporting_utterance_ids,recent_utterance_ids,recent_evidence_lines,graph_summary
titanic,L614680,L614680,,,u8462,ROSE,unknown_listener,unknown_listener,unclear,unclear,unclear,unclear,_risk_pragmatic,1,unclear,unclear,acquaintance,unclear,unclear,acquaintance,6,6,L614543 || L614556 || L614591 || L614628 || L614651 || L614680,L614543 || L614556 || L614591 || L614628 || L614651 || L614680,"How cold? || HELP! HELP!! || I can still feel its weight. If you could have felt it, not just seen it... || Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!","ROSE is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the power relationship is unclear, and the respect level is unclear. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the power relationship is unclear, and the respect level is unclear. Recent evidence: How cold? || HELP! HELP!! || I can still feel its weight. If you could have felt it, not just seen it... || Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614680,L614682,,,u8462,ROSE,u8455,JACK,roughly_equal_power,low_respect,friend,friendship,_risk_social;_risk_pragmatic,2,roughly_equal_power,high_respect,acquaintance,roughly_equal_power,high_respect,acquaintance,6,6,L614555 || L614634 || L614645 || L614649 || L614653 || L614682,L614555 || L614634 || L614645 || L614649 || L614653 || L614682,"Pleased to meet you, Mr. Dawson. || Look, I know what you must be thinking! Poor little rich girl. What does she know about misery? || Yes, exactly! || Oh, Jack... please don't judge me until you've seen my world. || May I? || Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.","ROSE is speaking to JACK in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows high respect or deference. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows high respect or deference. Recent evidence: Pleased to meet you, Mr. Dawson. || Look, I know what you must be thinking! Poor little rich girl. What does she know about misery? || Yes, exactly! || Oh, Jack... please don't judge me until you've seen my world. || May I? || Listen, buster... I hate caviar! And I'm tired of... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social, pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614687,L614687,,,u8462,ROSE,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_pragmatic,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,7,6,L614543 || L614556 || L614591 || L614628 || L614651 || L614680 || L614687,L614556 || L614591 || L614628 || L614651 || L614680 || L614687,"HELP! HELP!! || I can still feel its weight. If you could have felt it, not just seen it... || Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! || So then what, Mr. Wandering Jack?","ROSE is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: HELP! HELP!! || I can still feel its weight. If you could have felt it, not just seen it... || Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! || So then what, Mr. Wandering... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614687,L614688,,,u8455,JACK,u8462,ROSE,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_pragmatic,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,9,6,L614547 || L614549 || L614631 || L614646 || L614650 || L614652 || L614655 || L614657 || L614688,L614646 || L614650 || L614652 || L614655 || L614657 || L614688,"So don't marry him. || Well, I guess I will tonight. || Just some sketches. || Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece.","JACK is speaking to ROSE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: So don't marry him. || Well, I guess I will tonight. || Just some sketches. || Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier i... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614687,L614690,,,u8455,JACK,u8462,ROSE,roughly_equal_power,neutral_respect,friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,10,6,L614547 || L614549 || L614631 || L614646 || L614650 || L614652 || L614655 || L614657 || L614688 || L614690,L614650 || L614652 || L614655 || L614657 || L614688 || L614690,"Well, I guess I will tonight. || Just some sketches. || Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece. || Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.","JACK is speaking to ROSE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Well, I guess I will tonight. || Just some sketches. || Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614687,L614695,,,u8462,ROSE,u8455,JACK,roughly_equal_power,neutral_respect,romantic_intent,romance,_risk_register,1,roughly_equal_power,high_respect,romantic_intent,roughly_equal_power,neutral_respect,romantic_intent,7,6,L614555 || L614634 || L614645 || L614649 || L614653 || L614682 || L614695,L614634 || L614645 || L614649 || L614653 || L614682 || L614695,"Look, I know what you must be thinking! Poor little rich girl. What does she know about misery? || Yes, exactly! || Oh, Jack... please don't judge me until you've seen my world. || May I? || Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head. || I think I would.  And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.","ROSE is speaking to JACK in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as romantic intent (Attraction, flirtation, emotional intimacy, or romantic attachment without a formal engagement or marriage expectation.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows high respect or deference. Recent interaction state: the recent edge is labeled as romantic intent (Attraction, flirtation, emotional intimacy, or romantic attachment without a formal engagement or marriage expectation.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Look, I know what you must be thinking! Poor little rich girl. What does she know about misery? || Yes, exactly! || Oh, Jack... please don't judge me until you've seen my world. || May I? || Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a c... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614765,L614765,,,u8462,ROSE,unknown_listener,unknown_listener,unclear,unclear,unclear,unclear,_risk_social,1,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,8,6,L614543 || L614556 || L614591 || L614628 || L614651 || L614680 || L614687 || L614765,L614591 || L614628 || L614651 || L614680 || L614687 || L614765,"I can still feel its weight. If you could have felt it, not just seen it... || Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! || So then what, Mr. Wandering Jack? || May I cut in, miss?","ROSE is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: I can still feel its weight. If you could have felt it, not just seen it... || Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! || So then what, Mr. Wandering Jack? || May I c... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614770,L614770,,,u8455,JACK,unknown_listener,unknown_listener,unclear,unclear,unclear,unclear,_risk_ambiguity,1,roughly_equal_power,neutral_respect,friend,roughly_equal_power,neutral_respect,friend,5,5,L614471 || L614622 || L614625 || L614644 || L614770,L614471 || L614622 || L614625 || L614644 || L614770,"Let's see... Fabrizio's got niente. Olaf, you've got squat. Sven, uh oh... two pair... mmm.  Sorry Fabrizio. || Hello again. || So, you got a name by the way? || So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella. || How you two doin'?","JACK is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as friend (A familiar and supportive peer relationship without stronger romance, family, authority, service, or conflict cues.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as friend (A familiar and supportive peer relationship without stronger romance, family, authority, service, or conflict cues.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Let's see... Fabrizio's got niente. Olaf, you've got squat. Sven, uh oh... two pair... mmm.  Sorry Fabrizio. || Hello again. || So, you got a name by the way? || So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella. || How you two doin'? Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614780,L614781,,,u8462,ROSE,u8455,JACK,roughly_equal_power,neutral_respect,unclear,unclear,_risk_ambiguity,1,roughly_equal_power,neutral_respect,romantic_intent,roughly_equal_power,neutral_respect,friend,8,6,L614555 || L614634 || L614645 || L614649 || L614653 || L614682 || L614695 || L614781,L614645 || L614649 || L614653 || L614682 || L614695 || L614781,"Yes, exactly! || Oh, Jack... please don't judge me until you've seen my world. || May I? || Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head. || I think I would.  And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair. || A mistake?","ROSE is speaking to JACK in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as romantic intent (Attraction, flirtation, emotional intimacy, or romantic attachment without a formal engagement or marriage expectation.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as friend (A familiar and supportive peer relationship without stronger romance, family, authority, service, or conflict cues.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Yes, exactly! || Oh, Jack... please don't judge me until you've seen my world. || May I? || Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head. || I think I would.  And teach me to spit too. Like a man. Why should... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614799,L614799,,,u8463,RUTH,unknown_listener,unknown_listener,speaker_higher_power,low_respect,familial,familial,_risk_pragmatic,1,speaker_higher_power,low_respect,familial,speaker_higher_power,low_respect,familial,1,1,L614799,L614799,"Rose, this is not a game! Our situation is precarious. You know the money's gone!","RUTH is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as familial (A family relationship, such as parent-child or other explicitly stated family tie.); overall, the speaker appears to hold higher social power than the listener, and the speaker shows low respect, resistance, hostility, or informality. Recent interaction state: the recent edge is labeled as familial (A family relationship, such as parent-child or other explicitly stated family tie.); locally, the speaker appears to hold higher social power than the listener, and the speaker shows low respect, resistance, hostility, or informality. Recent evidence: Rose, this is not a game! Our situation is precarious. You know the money's gone! Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614804,L614806,,,u8463,RUTH,u8462,ROSE,speaker_higher_power,neutral_respect,familial,familial,_risk_pragmatic,1,speaker_higher_power,neutral_respect,familial,speaker_higher_power,neutral_respect,familial,1,1,L614806,L614806,Of course it's unfair! We're women. Our choices are never easy.,"RUTH is speaking to ROSE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as familial (A family relationship, such as parent-child or other explicitly stated family tie.); overall, the speaker appears to hold higher social power than the listener, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as familial (A family relationship, such as parent-child or other explicitly stated family tie.); locally, the speaker appears to hold higher social power than the listener, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Of course it's unfair! We're women. Our choices are never easy. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614829,L614829,,,u8462,ROSE,unknown_listener,unknown_listener,listener_higher_power,high_respect,acquaintance,acquaintance,_risk_social;_risk_ambiguity,2,listener_higher_power,high_respect,acquaintance,listener_higher_power,high_respect,acquaintance,9,6,L614543 || L614556 || L614591 || L614628 || L614651 || L614680 || L614687 || L614765 || L614829,L614628 || L614651 || L614680 || L614687 || L614765 || L614829,"Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! || So then what, Mr. Wandering Jack? || May I cut in, miss? || Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.","ROSE is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the listener appears to hold higher social power than the speaker, and the speaker shows high respect or deference. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the listener appears to hold higher social power than the speaker, and the speaker shows high respect or deference. Recent evidence: Mr. Dawson, I -- || What's this? || You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free! || So then what, Mr. Wandering Jack? || May I cut in, miss? || Mr. Andrews, I did the sum in my head, and with the number of l... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social, ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614834,L614836,,,u8455,JACK,u8462,ROSE,roughly_equal_power,high_respect,romantic_intent,romance,_risk_social,1,roughly_equal_power,neutral_respect,romantic_intent,roughly_equal_power,neutral_respect,acquaintance,11,6,L614547 || L614549 || L614631 || L614646 || L614650 || L614652 || L614655 || L614657 || L614688 || L614690 || L614836,L614652 || L614655 || L614657 || L614688 || L614690 || L614836,"Just some sketches. || Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece. || Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing. || No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright.","JACK is speaking to ROSE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as romantic intent (Attraction, flirtation, emotional intimacy, or romantic attachment without a formal engagement or marriage expectation.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Just some sketches. || Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a r... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614837,L614838,,,u8455,JACK,u8462,ROSE,roughly_equal_power,neutral_respect,romantic_intent,romance,_risk_pragmatic;_risk_register,2,roughly_equal_power,neutral_respect,romantic_intent,roughly_equal_power,neutral_respect,acquaintance,12,6,L614547 || L614549 || L614631 || L614646 || L614650 || L614652 || L614655 || L614657 || L614688 || L614690 || L614836 || L614838,L614655 || L614657 || L614688 || L614690 || L614836 || L614838,"Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece. || Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing. || No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright. || I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.","JACK is speaking to ROSE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as romantic intent (Attraction, flirtation, emotional intimacy, or romantic attachment without a formal engagement or marriage expectation.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Well, they didn't think too much of 'em in Paree. || Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketche... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic, register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614878,L614882,,,u8457,LIGHTOLLER,u8464,SMITH,listener_higher_power,high_respect,ship_authority,authority,_risk_ambiguity,1,listener_higher_power,high_respect,ship_authority,listener_higher_power,high_respect,ship_authority,1,1,L614882,L614882,Yes sir.,"LIGHTOLLER is speaking to SMITH in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as ship authority (A role-based command relation involving officers, crew, guards, or institutional authority aboard the ship.); overall, the listener appears to hold higher social power than the speaker, and the speaker shows high respect or deference. Recent interaction state: the recent edge is labeled as ship authority (A role-based command relation involving officers, crew, guards, or institutional authority aboard the ship.); locally, the listener appears to hold higher social power than the speaker, and the speaker shows high respect or deference. Recent evidence: Yes sir. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614887,L614889,,,u8455,JACK,u8462,ROSE,roughly_equal_power,neutral_respect,friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,romantic_intent,roughly_equal_power,neutral_respect,acquaintance,13,6,L614547 || L614549 || L614631 || L614646 || L614650 || L614652 || L614655 || L614657 || L614688 || L614690 || L614836 || L614838 || L614889,L614657 || L614688 || L614690 || L614836 || L614838 || L614889,"Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece. || Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing. || No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright. || I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out. || Kinda like we're doin' right now -- uh oh!","JACK is speaking to ROSE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as romantic intent (Attraction, flirtation, emotional intimacy, or romantic attachment without a formal engagement or marriage expectation.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Well, they didn't think too much of 'em in Paree. || Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece. || Yeah; it... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614907,L614907,,,u8452,FLEET,unknown_listener,unknown_listener,unclear,unclear,unclear,unclear,_risk_pragmatic,1,unclear,unclear,unclear,unclear,unclear,unclear,1,1,L614907,L614907,"You can smell ice, you know, when it's near.","FLEET is speaking to unknown_listener in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); overall, the power relationship is unclear, and the respect level is unclear. Recent interaction state: the recent edge is labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); locally, the power relationship is unclear, and the respect level is unclear. Recent evidence: You can smell ice, you know, when it's near. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
titanic,L614907,L614909,,,u8452,FLEET,u8456,LEE,roughly_equal_power,neutral_respect,acquaintance,acquaintance,_risk_pragmatic;_risk_ambiguity,2,roughly_equal_power,neutral_respect,acquaintance,roughly_equal_power,neutral_respect,acquaintance,1,1,L614909,L614909,Well I can.,"FLEET is speaking to LEE in titanic. Movie-specific social context: Class hierarchy, formal engagement, family obligation, romantic intimacy, service relations, and conflict across social rank. Aggregate relationship state: the edge is usually labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as acquaintance (The characters interact or know each other, but the local dialogue does not clearly show a stronger relationship type.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Well I can. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic, ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
