source_zip,source_csv,source_row_index,movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,reply_to,listener_id,text,movie,line_number,en,pred_translation_error_possible,pred_risk_category_count,pred_risk_categories,pred_risk_confidence_summary,pred_risk_cues,_any_risk,_clean,_risk_idiomatic,_risk_pragmatic,_risk_social,_risk_register,_risk_constraint,_risk_fragmentation,_risk_terminology,_risk_ambiguity,target_risk_count,target_risk_types,risk_source_path,current_text,context_6_turns,final_power_dynamic,final_respect_level,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level,speaker_name,listener_name,relationship_type,global_category,confidence,evidence,status,parse_success,re_source_path
titanic.zip,dialogue_metadata.csv,87,titanic,m574,L614560,L614561,,u8462,L614560,u8450,"Cal, stop! It was an accident.",titanic,88,"Cal, stop! It was an accident.",1,1,social,social:medium,_cue_social_addressed_command,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Cal, stop! It was an accident.","1. CAL: What made you think you could put your hands on my fiancee?! Look at me, you filth! What did you think you were doing?!",listener_higher_power,neutral_respect,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect,ROSE,CAL,formal_engagement,romance,0.95,"Cal explicitly refers to the subject of his outburst as his 'fiancee' while speaking in her presence, indicating a formally recognized romantic commitment.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,88,titanic,m574,L614560,L614562,,u8450,L614561,u8462,An accident?!,titanic,89,An accident?!,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,An accident?!,"1. CAL: What made you think you could put your hands on my fiancee?! Look at me, you filth! What did you think you were doing?!
2. ROSE to CAL: Cal, stop! It was an accident.",speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,CAL,ROSE,formal_engagement,romance,1.0,CAL explicitly refers to ROSE as 'my fiancee' in the dialogue context.,success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,93,titanic,m574,L614573,L614574,,u8450,L614573,u8462,Rose is displeased. Mmm... what to do?,titanic,94,Rose is displeased. Mmm... what to do?,1,2,social|terminology,social:medium|terminology:medium,_cue_social_request_form|_cue_terminology_domain_combo,True,False,False,False,True,False,False,False,True,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Rose is displeased. Mmm... what to do?,1. ROSE: Is that the going rate for saving the woman you love?,speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,CAL,ROSE,romantic_intent,romance,0.85,"Rose refers to herself as 'the woman you love' in her dialogue with Cal, and Cal responds to her displeasure, indicating a romantic attachment.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,96,titanic,m574,L614575,L614577,,u8450,L614576,u8455,Good. Settled then.,titanic,97,Good. Settled then.,1,1,ambiguity,ambiguity:high,_cue_ambiguity_deictic|_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Good. Settled then.,"1. CAL: I know.  Perhaps you could join us for dinner tomorrow, to regale our group with your heroic tale?
2. JACK to CAL: Sure. Count me in.",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,CAL,JACK,acquaintance,acquaintance,0.85,"The speaker invites the listener to a social dinner to share a story, indicating they know each other but lack a clearly defined deeper bond in this context.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,110,titanic,m574,L614598,L614599,,u8458,L614598,u8460,That's enough.,titanic,111,That's enough.,1,1,ambiguity,ambiguity:high,_cue_ambiguity_deictic|_cue_ambiguity_pronoun_heavy,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,That's enough.,"1. LOVETT: Wait! Can you give us something go on, here. Like who had access to the safe. What about this Lovejoy guy? The valet. Did he have the combination?",speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,LIZZY,LOVETT,acquaintance,acquaintance,0.85,"The speaker and listener are engaged in a social interaction where Lovett asks for information and Lizzy sets a conversational boundary, indicating they are known to each other without a clearly defined deeper bond.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,112,titanic,m574,L614604,L614605,,u8458,L614604,u8448,Don't you mean work me?,titanic,113,Don't you mean work me?,1,1,social,social:medium,_cue_social_addressed_command,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Don't you mean work me?,"1. BROCK: Hey, Lizzy. I need to talk to you for a second.",roughly_equal_power,low_respect,roughly_equal_power,roughly_equal_power,low_respect,low_respect,LIZZY,BROCK,acquaintance,acquaintance,0.85,"The speaker and listener are on a first-name basis and reference a history of interaction ('work me'), indicating a known social relation without evidence of deeper intimacy or a specific formal structure.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,113,titanic,m574,L614604,L614606,,u8448,L614605,u8458,"Look, I'm running out of time. I need your help.",titanic,114,"Look, I'm running out of time. I need your help.",1,2,idiomatic|pragmatic,,cat1_pv_opaque=run out|cat2_discourse_markers,True,False,True,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Look, I'm running out of time. I need your help.","1. BROCK: Hey, Lizzy. I need to talk to you for a second.
2. LIZZY to BROCK: Don't you mean work me?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,BROCK,LIZZY,acquaintance,acquaintance,0.8,"The characters address each other by first name and reference a history of interaction ('work me'), but the specific nature of their bond is not clearly stated.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,115,titanic,m574,L614604,L614608,,u8448,L614607,u8458,Lizzy... you gotta understand something. I've bet it all to find the Heart of the Ocean. I've got all my dough tied up in this thing. My wife even divorced me over this hunt. I need what's locked inside your grandma's memory.  You see this? Right here?,titanic,116,Lizzy... you gotta understand something. I've bet it all to find the Heart of the Ocean. I've got all my dough tied up in this thing. My wife even divorced me over this hunt. I need what's locked inside your grandma's memory.  You see this? Right here?,1,3,register|constraint|terminology,register:medium|constraint:high|terminology:medium,_cue_register_colloquial_strong|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_constraint_fragmented|_cue_terminology_domain_combo,True,False,False,False,False,True,True,False,True,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Lizzy... you gotta understand something. I've bet it all to find the Heart of the Ocean. I've got all my dough tied up in this thing. My wife even divorced me over this hunt. I need what's locked inside your grandma's memory.  You see this? Right here?,"1. BROCK: Hey, Lizzy. I need to talk to you for a second.
2. LIZZY to BROCK: Don't you mean work me?
3. BROCK to LIZZY: Look, I'm running out of time. I need your help.
4. LIZZY to BROCK: I'm not going to help you browbeat my hundred and one year old grandmother. I came down here to tell you to back off.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,BROCK,LIZZY,acquaintance,acquaintance,0.8,"The characters use first names and are familiar with each other's personal history, such as Brock's divorce and Lizzy's grandmother, but the interaction is tense and lacks the support required for a friend label.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,118,titanic,m574,L614609,L614611,,u8458,L614610,u8448,"Look, Brock, she's going to do this her way, in her own time. Don't forget, she contacted you. She's out here for her own reasons, God knows what they are.",titanic,119,"Look, Brock, she's going to do this her way, in her own time. Don't forget, she contacted you. She's out here for her own reasons, God knows what they are.",1,2,pragmatic|constraint,constraint:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Look, Brock, she's going to do this her way, in her own time. Don't forget, she contacted you. She's out here for her own reasons, God knows what they are.","1. LIZZY: What?
2. BROCK to LIZZY: That's the shape my hand's gonna be when I hold that thing. You understand? I'm not leaving here without it.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,LIZZY,BROCK,friend,friendship,0.9,"Lizzy addresses the listener by his first name and provides informal, supportive peer advice regarding his pursuit of an object.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,123,titanic,m574,L614612,L614616,,u8460,L614615,u8458,"Oh, yeah. Yeah, I'm a believer. She was there.",titanic,124,"Oh, yeah. Yeah, I'm a believer. She was there.",1,1,register,register:medium,_cue_register_colloquial_strong,True,False,False,False,False,True,False,False,False,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Oh, yeah. Yeah, I'm a believer. She was there.","1. LOVETT: Maybe she wants to make peace with the past.
2. LIZZY to LOVETT: What past? She has never once, not once, ever said a word about being on the Titanic until two days ago.
3. LOVETT to LIZZY: Then we're all meeting your grandmother for the first time.
4. LIZZY to LOVETT: You think she was really there?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,LOVETT,LIZZY,acquaintance,acquaintance,0.85,"The speaker refers to the listener's grandmother and their shared context ('we're all meeting'), indicating they are known to each other but not clearly close.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,133,titanic,m574,L614628,L614631,,u8455,L614630,u8462,"Well, here you are.",titanic,134,"Well, here you are.",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Well, here you are.","1. ROSE: Mr. Dawson, I --
2. JACK to ROSE: Jack.
3. ROSE to JACK: Jack... I feel like such an idiot. It took me all morning to get up the nerve to face you.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,romantic_intent,romance,0.85,"Jack encourages a first-name basis and receptively acknowledges Rose's vulnerability and nervous pursuit of him, signaling growing emotional intimacy.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,136,titanic,m574,L614628,L614634,,u8462,L614633,u8455,"Look, I know what you must be thinking! Poor little rich girl. What does she know about misery?",titanic,137,"Look, I know what you must be thinking! Poor little rich girl. What does she know about misery?",1,2,pragmatic|constraint,constraint:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Look, I know what you must be thinking! Poor little rich girl. What does she know about misery?","1. ROSE: Mr. Dawson, I --
2. JACK to ROSE: Jack.
3. ROSE to JACK: Jack... I feel like such an idiot. It took me all morning to get up the nerve to face you.
4. JACK to ROSE: Well, here you are.
5. ROSE to JACK: Here I am. I... I want to thank you for what you did. Not just for... for pulling me back. But for your discretion.
6. JACK to ROSE: You're welcome. Rose.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ROSE,JACK,romantic_intent,romance,0.85,"Rose expresses emotional vulnerability and admits she spent 'all morning' getting up the nerve to face Jack, suggesting growing emotional intimacy and attraction.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,145,titanic,m574,L614644,L614644,,u8455,,,So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.,titanic,146,So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.,1,2,pragmatic|constraint,constraint:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_terminology_heavy,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.,,roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,,friend,friendship,0.85,"Jack is summarizing the listener's internal struggle with empathy and informal language, suggesting a familiar and supportive peer relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,146,titanic,m574,L614644,L614645,,u8462,L614644,u8455,"Yes, exactly!",titanic,147,"Yes, exactly!",1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Yes, exactly!",1. JACK: So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.,roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ROSE,JACK,friend,friendship,0.85,"The characters are sharing a supportive and personal dialogue where Jack expresses understanding of Rose's private emotional state, and she confirms it enthusiastically.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,147,titanic,m574,L614644,L614646,,u8455,L614645,u8462,So don't marry him.,titanic,148,So don't marry him.,1,2,pragmatic|ambiguity,ambiguity:medium,cat2_discourse_markers|_cue_ambiguity_fragment,True,False,False,True,False,False,False,False,False,True,2,_risk_pragmatic;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,So don't marry him.,"1. JACK: So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.
2. ROSE to JACK: Yes, exactly!",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,romantic_intent,romance,0.85,Jack shows deep emotional intimacy by understanding Rose's inner conflict and advises her against her upcoming marriage.,success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,150,titanic,m574,L614644,L614649,,u8462,L614648,u8455,"Oh, Jack... please don't judge me until you've seen my world.",titanic,151,"Oh, Jack... please don't judge me until you've seen my world.",1,2,social|ambiguity,social:medium|ambiguity:medium,_cue_social_request_form|_cue_ambiguity_fragment,True,False,False,False,True,False,False,False,False,True,2,_risk_social;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Oh, Jack... please don't judge me until you've seen my world.","1. JACK: So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.
2. ROSE to JACK: Yes, exactly!
3. JACK to ROSE: So don't marry him.
4. ROSE to JACK: If only it were that simple.
5. JACK to ROSE: It is that simple.",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,ROSE,JACK,romantic_intent,romance,0.85,"Jack advises Rose to break her engagement to another man, and she responds with emotional vulnerability and an intimate address, indicating growing romantic intimacy.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,151,titanic,m574,L614644,L614650,,u8455,L614649,u8462,"Well, I guess I will tonight.",titanic,152,"Well, I guess I will tonight.",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Well, I guess I will tonight.","1. JACK: So you feel like you're stuck on a train you can't get off 'cause you're marryin' this fella.
2. ROSE to JACK: Yes, exactly!
3. JACK to ROSE: So don't marry him.
4. ROSE to JACK: If only it were that simple.
5. JACK to ROSE: It is that simple.
6. ROSE to JACK: Oh, Jack... please don't judge me until you've seen my world.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,romantic_intent,romance,0.85,"Jack challenges Rose's upcoming marriage and they share an intimate, emotional conversation about her feeling 'stuck' in her world.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,154,titanic,m574,L614651,L614653,,u8462,L614652,u8455,May I?,titanic,155,May I?,1,1,ambiguity,ambiguity:high,_cue_ambiguity_pronoun_heavy|_cue_ambiguity_modal,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,May I?,"1. ROSE: What's this?
2. JACK to ROSE: Just some sketches.",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,ROSE,JACK,acquaintance,acquaintance,0.7,"The characters are having a polite and direct interaction about Jack's sketches, which fits the definition of an acquaintance relationship where no stronger bond is clearly shown.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,156,titanic,m574,L614654,L614655,,u8455,L614654,u8462,"Well, they didn't think too much of 'em in Paree.",titanic,157,"Well, they didn't think too much of 'em in Paree.",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Well, they didn't think too much of 'em in Paree.","1. ROSE: Jack, these are quite good! Really, they are.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,friend,friendship,0.8,"Rose addresses the speaker by his first name and provides supportive feedback on his work, suggesting a familiar peer relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,158,titanic,m574,L614656,L614657,,u8455,L614656,u8462,"Well, they didn't think too much of 'em in Paree.",titanic,159,"Well, they didn't think too much of 'em in Paree.",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Well, they didn't think too much of 'em in Paree.","1. ROSE: Oh no! Oh, I'm so sorry. Truly!",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,acquaintance,acquaintance,0.7,"The dialogue shows a polite interaction where Rose apologizes and Jack responds casually, indicating a social interaction without signs of deeper intimacy, authority, or conflict.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,176,titanic,m574,L614680,L614682,,u8462,L614681,u8455,"Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.",titanic,177,"Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.",1,4,pragmatic|social|constraint|terminology,social:medium|constraint:high|terminology:high,cat2_discourse_markers|_cue_social_addressed_command|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_constraint_fragmented|_cue_terminology_rare_strong|_cue_terminology_domain_combo,True,False,False,True,True,False,True,False,True,False,2,_risk_social;_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.","1. ROSE: You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!
2. JACK to ROSE: You wouldn't last two days. There's no hot water, and hardly ever any caviar.",roughly_equal_power,low_respect,roughly_equal_power,roughly_equal_power,low_respect,low_respect,ROSE,JACK,friend,friendship,0.85,"The characters engage in a familiar, informal exchange where Rose shares personal dreams and Jack teases her, indicating a peer relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,179,titanic,m574,L614687,L614687,,u8462,,,"So then what, Mr. Wandering Jack?",titanic,180,"So then what, Mr. Wandering Jack?",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"So then what, Mr. Wandering Jack?",,roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ROSE,,acquaintance,acquaintance,0.8,"Rose addresses the listener by a specific nickname ('Mr. Wandering Jack'), indicating they are known to each other, but the local text does not yet establish a closer bond.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,180,titanic,m574,L614687,L614688,,u8455,L614687,u8462,"Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece.",titanic,181,"Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece.",1,3,pragmatic|constraint|terminology,constraint:high|terminology:high,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_rare_strong|_cue_terminology_entity_combo|_cue_terminology_domain_combo|_cue_terminology_multi_cap,True,False,False,True,False,False,True,False,True,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece.","1. ROSE: So then what, Mr. Wandering Jack?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,acquaintance,acquaintance,0.85,"The speaker is sharing personal life stories in response to the listener's informal inquiry, characteristic of a social interaction where characters are getting to know each other.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,182,titanic,m574,L614687,L614690,,u8455,L614689,u8462,"Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.",titanic,183,"Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.",1,2,register|constraint,register:medium|constraint:high,_cue_register_colloquial_strong|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_constraint_fragmented,True,False,False,False,False,True,True,False,False,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.","1. ROSE: So then what, Mr. Wandering Jack?
2. JACK to ROSE: Well, then logging got to be too much like work, so I went down to Los Angeles to the pier in Santa Monica. That's a swell place, they even have a rollercoaster. I sketched portraits there for ten cents a piece.
3. ROSE to JACK: A whole ten cents?!",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,friend,friendship,0.85,"The speaker and listener engage in a familiar and informal exchange, with Jack sharing personal history and Rose using a playful nickname ('Mr. Wandering Jack'), indicating a supportive peer relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,187,titanic,m574,L614687,L614695,,u8462,L614694,u8455,I think I would.  And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.,titanic,188,I think I would.  And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.,1,3,register|constraint|terminology,register:medium|constraint:high|terminology:medium,_cue_register_colloquial_strong|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo,True,False,False,False,False,True,True,False,True,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,I think I would.  And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.,"1. ROSE to JACK: A whole ten cents?!
2. JACK to ROSE: Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.
3. ROSE to JACK: Why can't I be like you Jack? Just head out for the horizon whenever I feel like it.  Say we'll go there, sometime... to that pier... even if we only ever just talk about it.
4. JACK to ROSE: Alright, we're going. We'll drink cheap beer and go on the rollercoaster until we throw up and we'll ride horses on the beach... right in the surf... but you have to ride like a cowboy, none of that side-saddle stuff.
5. ROSE to JACK: You mean one leg on each side? Scandalous! Can you show me?
6. JACK to ROSE: Sure. If you like.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ROSE,JACK,romantic_intent,romance,0.9,"The characters are sharing personal dreams and making hypothetical future plans to visit a pier and ride horses together, indicating growing emotional intimacy and flirtation.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,219,titanic,m574,L614799,L614799,,u8463,,,"Rose, this is not a game! Our situation is precarious. You know the money's gone!",titanic,220,"Rose, this is not a game! Our situation is precarious. You know the money's gone!",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Rose, this is not a game! Our situation is precarious. You know the money's gone!",,speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,RUTH,,familial,familial,0.8,"Ruth addresses Rose by name regarding their shared financial 'situation' and the fact that 'the money's gone,' which strongly implies they are close family members sharing a household and financial fate.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
