modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
1199,the godfather,L593601,L593606,"1. MICHAEL: I have to see my father and his people when we get back to the Mall.
2. KAY to MICHAEL: Oh Michael.
3. MICHAEL to KAY: We'll go to the show tomorrow night--we can change the tickets.
4. KAY to MICHAEL: Don't you want dinner first?
5. MICHAEL to KAY: No, you eat...don't wait up for me.",Wake me up when you come to bed?,roughly_equal_power,neutral_respect,"Context:
1. MICHAEL: I have to see my father and his people when we get back to the Mall.
2. KAY to MICHAEL: Oh Michael.
3. MICHAEL to KAY: We'll go to the show tomorrow night--we can change the tickets.
4. KAY to MICHAEL: Don't you want dinner first?
5. MICHAEL to KAY: No, you eat...don't wait up for me.

Current turn:
Wake me up when you come to bed?",KAY,MICHAEL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1200,the godfather,L593610,L593610,,"Why are you so cold to her and Carlo?  They live with us on the Mall now, but you never get close to them.",roughly_equal_power,neutral_respect,"Current turn:
Why are you so cold to her and Carlo?  They live with us on the Mall now, but you never get close to them.",KAY,,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1201,the godfather,L593613,L593614,1. KAY: Will you?,"Let me think about it, O.K.?",roughly_equal_power,neutral_respect,"Context:
1. KAY: Will you?

Current turn:
Let me think about it, O.K.?",MICHAEL,KAY,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1203,the godfather,L593615,L593617,"1. TESSIO: Barzini's people chisel my territory and we do nothing about it.  Pretty soon there won't be one place in Brooklyn I can hang my hat.
2. MICHAEL to TESSIO: Just be patient.","I'm not asking you for help, Mike. Just take off the handcuffs.",listener_higher_power,neutral_respect,"Context:
1. TESSIO: Barzini's people chisel my territory and we do nothing about it.  Pretty soon there won't be one place in Brooklyn I can hang my hat.
2. MICHAEL to TESSIO: Just be patient.

Current turn:
I'm not asking you for help, Mike. Just take off the handcuffs.",TESSIO,MICHAEL,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1204,the godfather,L593615,L593618,"1. TESSIO: Barzini's people chisel my territory and we do nothing about it.  Pretty soon there won't be one place in Brooklyn I can hang my hat.
2. MICHAEL to TESSIO: Just be patient.
3. TESSIO to MICHAEL: I'm not asking you for help, Mike. Just take off the handcuffs.",Be patient.,speaker_higher_power,neutral_respect,"Context:
1. TESSIO: Barzini's people chisel my territory and we do nothing about it.  Pretty soon there won't be one place in Brooklyn I can hang my hat.
2. MICHAEL to TESSIO: Just be patient.
3. TESSIO to MICHAEL: I'm not asking you for help, Mike. Just take off the handcuffs.

Current turn:
Be patient.",MICHAEL,TESSIO,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1206,the godfather,L593626,L593628,"1. MICHAEL: He's going to be our lawyer in Vegas.  Nobody goes to him with any other business as of now, this minute.  No reflection on Tom; that's the way I want it.  Besides, if I ever need any advice, who's a better Consigliere than my father.
2. CLEMENZA to MICHAEL: Then in a six month time we're on our own; is that it?",Maybe less...,speaker_higher_power,neutral_respect,"Context:
1. MICHAEL: He's going to be our lawyer in Vegas.  Nobody goes to him with any other business as of now, this minute.  No reflection on Tom; that's the way I want it.  Besides, if I ever need any advice, who's a better Consigliere than my father.
2. CLEMENZA to MICHAEL: Then in a six month time we're on our own; is that it?

Current turn:
Maybe less...",MICHAEL,CLEMENZA,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1209,the godfather,L593637,L593638,1. CARLO: Understood.  I just wish I was doing more to help out.,I'll come to you when I need you.,speaker_higher_power,neutral_respect,"Context:
1. CARLO: Understood.  I just wish I was doing more to help out.

Current turn:
I'll come to you when I need you.",MICHAEL,CARLO,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1210,the godfather,L593640,L593640,,"Mike, why are you cutting me out of the action?",listener_higher_power,neutral_respect,"Current turn:
Mike, why are you cutting me out of the action?",HAGEN,,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1214,the godfather,L593645,L593647,"1. HAGEN: Bookkeepers know everything. Rocco's men are all a little too good for the jobs they're supposed to be doing.  They get a little more money than the job's worth.  Lampone's a good man; he's operating perfectly.
2. MICHAEL to HAGEN: Not so perfectly if you noticed.","Mike, why am I out?",listener_higher_power,neutral_respect,"Context:
1. HAGEN: Bookkeepers know everything. Rocco's men are all a little too good for the jobs they're supposed to be doing.  They get a little more money than the job's worth.  Lampone's a good man; he's operating perfectly.
2. MICHAEL to HAGEN: Not so perfectly if you noticed.

Current turn:
Mike, why am I out?",HAGEN,MICHAEL,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1217,the godfather,L593654,L593655,1. DON CORLEONE: I see you have your Luca Brasi.,I'll need him.,listener_higher_power,neutral_respect,"Context:
1. DON CORLEONE: I see you have your Luca Brasi.

Current turn:
I'll need him.",MICHAEL,DON CORLEONE,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1219,the godfather,L593657,L593658,1. DON CORLEONE: Barzini will move against you first.,How?,listener_higher_power,neutral_respect,"Context:
1. DON CORLEONE: Barzini will move against you first.

Current turn:
How?",MICHAEL,DON CORLEONE,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1221,the godfather,L593661,L593661,,Your wife and children...you're happy with them?,speaker_higher_power,neutral_respect,"Current turn:
Your wife and children...you're happy with them?",DON CORLEONE,,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1222,the godfather,L593661,L593663,"1. DON CORLEONE: Your wife and children...you're happy with them?
2. MICHAEL to DON CORLEONE: Yes.",Good.,speaker_higher_power,neutral_respect,"Context:
1. DON CORLEONE: Your wife and children...you're happy with them?
2. MICHAEL to DON CORLEONE: Yes.

Current turn:
Good.",DON CORLEONE,MICHAEL,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1223,the godfather,L593675,L593676,1. TESSIO: Barzini wants to arrange a meeting. Says we can straighten any of our problems out.,He talked to you?,speaker_higher_power,neutral_respect,"Context:
1. TESSIO: Barzini wants to arrange a meeting. Says we can straighten any of our problems out.

Current turn:
He talked to you?",MICHAEL,TESSIO,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1224,the godfather,L593678,L593678,,"Christ, Tom; I needed more time with him.  I really needed him.",roughly_equal_power,neutral_respect,"Current turn:
Christ, Tom; I needed more time with him.  I really needed him.",MICHAEL,,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1225,the godfather,L593678,L593682,"1. MICHAEL: Christ, Tom; I needed more time with him.  I really needed him.
2. HAGEN to MICHAEL: Did he give you his politicians?
3. MICHAEL to HAGEN: Not all...I needed another four months and I would have had them all.  I guess you've figured it all out?
4. HAGEN to MICHAEL: How will they come at you?",I know now.  I'll make them call me Don.,speaker_higher_power,neutral_respect,"Context:
1. MICHAEL: Christ, Tom; I needed more time with him.  I really needed him.
2. HAGEN to MICHAEL: Did he give you his politicians?
3. MICHAEL to HAGEN: Not all...I needed another four months and I would have had them all.  I guess you've figured it all out?
4. HAGEN to MICHAEL: How will they come at you?

Current turn:
I know now.  I'll make them call me Don.",MICHAEL,HAGEN,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1226,the godfather,L593678,L593684,"1. MICHAEL: Christ, Tom; I needed more time with him.  I really needed him.
2. HAGEN to MICHAEL: Did he give you his politicians?
3. MICHAEL to HAGEN: Not all...I needed another four months and I would have had them all.  I guess you've figured it all out?
4. HAGEN to MICHAEL: How will they come at you?
5. MICHAEL to HAGEN: I know now.  I'll make them call me Don.
6. HAGEN to MICHAEL: Have you agreed on a meeting?","A week from tonight.  In Brooklyn on Tessio's ground, where I'll be safe.",speaker_higher_power,neutral_respect,"Context:
1. MICHAEL: Christ, Tom; I needed more time with him.  I really needed him.
2. HAGEN to MICHAEL: Did he give you his politicians?
3. MICHAEL to HAGEN: Not all...I needed another four months and I would have had them all.  I guess you've figured it all out?
4. HAGEN to MICHAEL: How will they come at you?
5. MICHAEL to HAGEN: I know now.  I'll make them call me Don.
6. HAGEN to MICHAEL: Have you agreed on a meeting?

Current turn:
A week from tonight.  In Brooklyn on Tessio's ground, where I'll be safe.",MICHAEL,HAGEN,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1227,the godfather,L593686,L593687,1. PRIEST: Do you pledge to guide and protect this child if he is left fatherless? Do you promise to shield him against the wickedness of the world?,"Yes, I promise.",listener_higher_power,high_respect,"Context:
1. PRIEST: Do you pledge to guide and protect this child if he is left fatherless? Do you promise to shield him against the wickedness of the world?

Current turn:
Yes, I promise.",MICHAEL,PRIEST,listener_higher_power,listener_higher_power,high_respect,high_respect
1231,the godfather,L593719,L593719,,You fingered Sonny for the Barzini people.  That little farce you played out with my sister.  Did Barzini kid you that would fool a Corleone?,speaker_higher_power,low_respect,"Current turn:
You fingered Sonny for the Barzini people.  That little farce you played out with my sister.  Did Barzini kid you that would fool a Corleone?",MICHAEL,,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1232,the godfather,L593719,L593720,1. MICHAEL: You fingered Sonny for the Barzini people.  That little farce you played out with my sister.  Did Barzini kid you that would fool a Corleone?,"I swear I'm innocent.  I swear on the head of my children, I'm innocent.  Mike, don't do this to me, please Mike, don't do this to me!",listener_higher_power,high_respect,"Context:
1. MICHAEL: You fingered Sonny for the Barzini people.  That little farce you played out with my sister.  Did Barzini kid you that would fool a Corleone?

Current turn:
I swear I'm innocent.  I swear on the head of my children, I'm innocent.  Mike, don't do this to me, please Mike, don't do this to me!",CARLO,MICHAEL,listener_higher_power,listener_higher_power,high_respect,high_respect
1233,the godfather,L593719,L593721,"1. MICHAEL: You fingered Sonny for the Barzini people.  That little farce you played out with my sister.  Did Barzini kid you that would fool a Corleone?
2. CARLO to MICHAEL: I swear I'm innocent.  I swear on the head of my children, I'm innocent.  Mike, don't do this to me, please Mike, don't do this to me!","Barzini is dead.  So is Philip Tattaglia, so are Strachi, Cuneo and Moe Greene...I want to square all the family accounts tonight. So don't tell me you're innocent; admit what you did.",speaker_higher_power,low_respect,"Context:
1. MICHAEL: You fingered Sonny for the Barzini people.  That little farce you played out with my sister.  Did Barzini kid you that would fool a Corleone?
2. CARLO to MICHAEL: I swear I'm innocent.  I swear on the head of my children, I'm innocent.  Mike, don't do this to me, please Mike, don't do this to me!

Current turn:
Barzini is dead.  So is Philip Tattaglia, so are Strachi, Cuneo and Moe Greene...I want to square all the family accounts tonight. So don't tell me you're innocent; admit what you did.",MICHAEL,CARLO,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1234,the godfather,L593722,L593722,,"Don't be frightened.  Do you think I'd make my sister a widow?  Do you think I'd make your children fatherless?  After all, I'm Godfather to your son.  No, your punishment is that you're out of the family business.  I'm putting you on a plane to Vegas--and I want you to stay there.  I'll send Connie an allowance, that's all. But don't keep saying you're innocent; it insults my intelligence and makes me angry.  Who approached you, Tattaglia or Barzini?",speaker_higher_power,low_respect,"Current turn:
Don't be frightened.  Do you think I'd make my sister a widow?  Do you think I'd make your children fatherless?  After all, I'm Godfather to your son.  No, your punishment is that you're out of the family business.  I'm putting you on a plane to Vegas--and I want you to stay there.  I'll send Connie an allowance, that's all. But don't keep saying you're innocent; it insults my intelligence and makes me angry.  Who approached you, Tattaglia or Barzini?",MICHAEL,,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1236,the godfather,L593722,L593724,"1. MICHAEL: Don't be frightened.  Do you think I'd make my sister a widow?  Do you think I'd make your children fatherless?  After all, I'm Godfather to your son.  No, your punishment is that you're out of the family business.  I'm putting you on a plane to Vegas--and I want you to stay there.  I'll send Connie an allowance, that's all. But don't keep saying you're innocent; it insults my intelligence and makes me angry.  Who approached you, Tattaglia or Barzini?
2. CARLO to MICHAEL: Barzini.","Good, good.  Leave now; there's a car waiting to take you to the airport.",speaker_higher_power,neutral_respect,"Context:
1. MICHAEL: Don't be frightened.  Do you think I'd make my sister a widow?  Do you think I'd make your children fatherless?  After all, I'm Godfather to your son.  No, your punishment is that you're out of the family business.  I'm putting you on a plane to Vegas--and I want you to stay there.  I'll send Connie an allowance, that's all. But don't keep saying you're innocent; it insults my intelligence and makes me angry.  Who approached you, Tattaglia or Barzini?
2. CARLO to MICHAEL: Barzini.

Current turn:
Good, good.  Leave now; there's a car waiting to take you to the airport.",MICHAEL,CARLO,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1237,the godfather,L593743,L593746,"1. KAY: Michael, it's not true.  Please tell me.
2. MICHAEL to KAY: Don't ask me.
3. KAY to MICHAEL: Tell me!","All right, this one time I'll let you ask about my affairs, one last time.",speaker_higher_power,neutral_respect,"Context:
1. KAY: Michael, it's not true.  Please tell me.
2. MICHAEL to KAY: Don't ask me.
3. KAY to MICHAEL: Tell me!

Current turn:
All right, this one time I'll let you ask about my affairs, one last time.",MICHAEL,KAY,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1238,the godfather,L593743,L593747,"1. KAY: Michael, it's not true.  Please tell me.
2. MICHAEL to KAY: Don't ask me.
3. KAY to MICHAEL: Tell me!
4. MICHAEL to KAY: All right, this one time I'll let you ask about my affairs, one last time.",Is it true?,listener_higher_power,neutral_respect,"Context:
1. KAY: Michael, it's not true.  Please tell me.
2. MICHAEL to KAY: Don't ask me.
3. KAY to MICHAEL: Tell me!
4. MICHAEL to KAY: All right, this one time I'll let you ask about my affairs, one last time.

Current turn:
Is it true?",KAY,MICHAEL,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1240,an officer and a gentleman,L426543,L426544,"1. BYRON: How was the flight? They take care of you okay? Long way from Norfolk, isn't it?","Yes, sir.",listener_higher_power,high_respect,"Context:
1. BYRON: How was the flight? They take care of you okay? Long way from Norfolk, isn't it?

Current turn:
Yes, sir.",ZACK,BYRON,listener_higher_power,listener_higher_power,high_respect,high_respect
1241,an officer and a gentleman,L426543,L426547,"1. BYRON: How was the flight? They take care of you okay? Long way from Norfolk, isn't it?
2. ZACK to BYRON: Yes, sir.
3. BYRON to ZACK: Listen, kid, I was sorry to hear about your mom. That's pretty rough. I would've returned your call a lot sooner but I was out at sea...
4. ZACK to BYRON: I been calling for four months.","Well, that's how long I've been out at sea.",speaker_higher_power,neutral_respect,"Context:
1. BYRON: How was the flight? They take care of you okay? Long way from Norfolk, isn't it?
2. ZACK to BYRON: Yes, sir.
3. BYRON to ZACK: Listen, kid, I was sorry to hear about your mom. That's pretty rough. I would've returned your call a lot sooner but I was out at sea...
4. ZACK to BYRON: I been calling for four months.

Current turn:
Well, that's how long I've been out at sea.",BYRON,ZACK,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1243,an officer and a gentleman,L426551,L426554,"1. BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.
2. ZACK to BYRON: Great.
3. BYRON to ZACK: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.","I ain't never going back to that school, sir.",listener_higher_power,high_respect,"Context:
1. BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.
2. ZACK to BYRON: Great.
3. BYRON to ZACK: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.

Current turn:
I ain't never going back to that school, sir.",ZACK,BYRON,listener_higher_power,listener_higher_power,high_respect,high_respect
1245,an officer and a gentleman,L426558,L426560,"1. BYRON: Come back here, kid!
2. ZACK to BYRON: What for?","Okay, okay. You win.",listener_higher_power,neutral_respect,"Context:
1. BYRON: Come back here, kid!
2. ZACK to BYRON: What for?

Current turn:
Okay, okay. You win.",BYRON,ZACK,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1247,an officer and a gentleman,L426574,L426575,"1. ZACK: Hi, Byron.","Zack, you little shit! You haven't changed a bit!",roughly_equal_power,low_respect,"Context:
1. ZACK: Hi, Byron.

Current turn:
Zack, you little shit! You haven't changed a bit!",BYRON,ZACK,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1248,an officer and a gentleman,L426577,L426578,"1. BYRON: Hey, honey, look at this! My son! Isn't he beautiful?  You should've called!","You were out at sea! Hey, guess what? I graduated. I got my degree.",roughly_equal_power,neutral_respect,"Context:
1. BYRON: Hey, honey, look at this! My son! Isn't he beautiful?  You should've called!

Current turn:
You were out at sea! Hey, guess what? I graduated. I got my degree.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1249,an officer and a gentleman,L426577,L426579,"1. BYRON: Hey, honey, look at this! My son! Isn't he beautiful?  You should've called!
2. ZACK to BYRON: You were out at sea! Hey, guess what? I graduated. I got my degree.",I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.,roughly_equal_power,neutral_respect,"Context:
1. BYRON: Hey, honey, look at this! My son! Isn't he beautiful?  You should've called!
2. ZACK to BYRON: You were out at sea! Hey, guess what? I graduated. I got my degree.

Current turn:
I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.",BYRON,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1250,an officer and a gentleman,L426577,L426580,"1. BYRON: Hey, honey, look at this! My son! Isn't he beautiful?  You should've called!
2. ZACK to BYRON: You were out at sea! Hey, guess what? I graduated. I got my degree.
3. BYRON to ZACK: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.","Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.",roughly_equal_power,neutral_respect,"Context:
1. BYRON: Hey, honey, look at this! My son! Isn't he beautiful?  You should've called!
2. ZACK to BYRON: You were out at sea! Hey, guess what? I graduated. I got my degree.
3. BYRON to ZACK: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.

Current turn:
Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1253,an officer and a gentleman,L426591,L426594,"1. BYRON: So what're you doing in Seattle?
2. ZACK to BYRON: Get ready pard. This one's gonna blow you away.
3. BYRON to ZACK: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.",I joined the Navy.,roughly_equal_power,neutral_respect,"Context:
1. BYRON: So what're you doing in Seattle?
2. ZACK to BYRON: Get ready pard. This one's gonna blow you away.
3. BYRON to ZACK: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.

Current turn:
I joined the Navy.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1254,an officer and a gentleman,L426595,L426596,1. BYRON: You... in the Navy?,That's right. I'm on my way over to this officer school in Port Ranier.,roughly_equal_power,neutral_respect,"Context:
1. BYRON: You... in the Navy?

Current turn:
That's right. I'm on my way over to this officer school in Port Ranier.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1255,an officer and a gentleman,L426595,L426597,"1. BYRON: You... in the Navy?
2. ZACK to BYRON: That's right. I'm on my way over to this officer school in Port Ranier.",Why?,roughly_equal_power,neutral_respect,"Context:
1. BYRON: You... in the Navy?
2. ZACK to BYRON: That's right. I'm on my way over to this officer school in Port Ranier.

Current turn:
Why?",BYRON,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1256,an officer and a gentleman,L426595,L426598,"1. BYRON: You... in the Navy?
2. ZACK to BYRON: That's right. I'm on my way over to this officer school in Port Ranier.
3. BYRON to ZACK: Why?",To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.,roughly_equal_power,neutral_respect,"Context:
1. BYRON: You... in the Navy?
2. ZACK to BYRON: That's right. I'm on my way over to this officer school in Port Ranier.
3. BYRON to ZACK: Why?

Current turn:
To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1257,an officer and a gentleman,L426595,L426600,"1. BYRON: You... in the Navy?
2. ZACK to BYRON: That's right. I'm on my way over to this officer school in Port Ranier.
3. BYRON to ZACK: Why?
4. ZACK to BYRON: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.
5. BYRON to ZACK: Who gave you this idea?",Nobody. It just came to me.,roughly_equal_power,neutral_respect,"Context:
1. BYRON: You... in the Navy?
2. ZACK to BYRON: That's right. I'm on my way over to this officer school in Port Ranier.
3. BYRON to ZACK: Why?
4. ZACK to BYRON: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.
5. BYRON to ZACK: Who gave you this idea?

Current turn:
Nobody. It just came to me.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1259,an officer and a gentleman,L426603,L426606,"1. BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.
2. ZACK to BYRON: You afraid you'll have to salute me, Chief?
3. BYRON to ZACK: Fuck, no! Why would I care about something as dumb as that?","I don't know. That's just how it sounded. Well, I'll see you.",roughly_equal_power,neutral_respect,"Context:
1. BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.
2. ZACK to BYRON: You afraid you'll have to salute me, Chief?
3. BYRON to ZACK: Fuck, no! Why would I care about something as dumb as that?

Current turn:
I don't know. That's just how it sounded. Well, I'll see you.",ZACK,BYRON,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1260,an officer and a gentleman,L426607,L426609,"1. BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?
2. ZACK to BYRON: From you, pard? Never. Thanks for the graduation present.","Hey, Zackie -- don't go away mad.",roughly_equal_power,low_respect,"Context:
1. BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?
2. ZACK to BYRON: From you, pard? Never. Thanks for the graduation present.

Current turn:
Hey, Zackie -- don't go away mad.",BYRON,ZACK,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1261,an officer and a gentleman,L426614,L426614,,"Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?",speaker_higher_power,neutral_respect,"Current turn:
Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?",FOLEY,,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1264,an officer and a gentleman,L426614,L426618,"1. FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?
2. GROUP to FOLEY: Yes, sir!
3. FOLEY to GROUP: Louder!
4. GROUP to FOLEY: Yes, sir!!","I don't believe what I'm seeing! Where've you been all your lives, at an orgy? Listening to Mick Jagger and bad mouthing your country, I'll bet.",speaker_higher_power,low_respect,"Context:
1. FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?
2. GROUP to FOLEY: Yes, sir!
3. FOLEY to GROUP: Louder!
4. GROUP to FOLEY: Yes, sir!!

Current turn:
I don't believe what I'm seeing! Where've you been all your lives, at an orgy? Listening to Mick Jagger and bad mouthing your country, I'll bet.",FOLEY,GROUP,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1265,an officer and a gentleman,L426619,L426619,,"Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!",speaker_higher_power,low_respect,"Current turn:
Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!",FOLEY,,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1266,an officer and a gentleman,L426619,L426620,"1. FOLEY: Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!","Yes, sir!",listener_higher_power,high_respect,"Context:
1. FOLEY: Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!

Current turn:
Yes, sir!",GROUP,FOLEY,listener_higher_power,listener_higher_power,high_respect,high_respect
1267,an officer and a gentleman,L426621,L426621,,"I know why most of you are here. We're not stupid. But before you get to sell what we teach you over at United Airlines, you gotta give the Navy six years of your life, Sweet Pea. Lot of things can happen in six year. Another war could come up in six years. If you're too peaceful a person to dump napalm on an enemy village where there might be women and children, I'm gonna find that out. Understand?",speaker_higher_power,low_respect,"Current turn:
I know why most of you are here. We're not stupid. But before you get to sell what we teach you over at United Airlines, you gotta give the Navy six years of your life, Sweet Pea. Lot of things can happen in six year. Another war could come up in six years. If you're too peaceful a person to dump napalm on an enemy village where there might be women and children, I'm gonna find that out. Understand?",FOLEY,,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1269,an officer and a gentleman,L426625,L426627,"1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?","What did you call me, boy?",speaker_higher_power,low_respect,"Context:
1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?

Current turn:
What did you call me, boy?",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1270,an officer and a gentleman,L426625,L426629,"1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?
3. FOLEY to SID: What did you call me, boy?
4. SID to FOLEY: I called you Sarge.",Before that.,speaker_higher_power,low_respect,"Context:
1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?
3. FOLEY to SID: What did you call me, boy?
4. SID to FOLEY: I called you Sarge.

Current turn:
Before that.",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1271,an officer and a gentleman,L426625,L426630,"1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?
3. FOLEY to SID: What did you call me, boy?
4. SID to FOLEY: I called you Sarge.
5. FOLEY to SID: Before that.",I didn't call you anything before that.,listener_higher_power,neutral_respect,"Context:
1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?
3. FOLEY to SID: What did you call me, boy?
4. SID to FOLEY: I called you Sarge.
5. FOLEY to SID: Before that.

Current turn:
I didn't call you anything before that.",SID,FOLEY,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1272,an officer and a gentleman,L426625,L426631,"1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?
3. FOLEY to SID: What did you call me, boy?
4. SID to FOLEY: I called you Sarge.
5. FOLEY to SID: Before that.
6. SID to FOLEY: I didn't call you anything before that.","You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?",speaker_higher_power,low_respect,"Context:
1. FOLEY: What did you call me?
2. SID to FOLEY: Pardon?
3. FOLEY to SID: What did you call me, boy?
4. SID to FOLEY: I called you Sarge.
5. FOLEY to SID: Before that.
6. SID to FOLEY: I didn't call you anything before that.

Current turn:
You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
