modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
1819,mrs brown,L396644,L396647,"1. BERTIE: Mr Disraeli.  Ma'am.
2. DISRAELI to BERTIE: Your Royal Highness.  What a pleasure to see you here.
3. BERTIE to DISRAELI: Have you met Mr Lyle?  He's in sugar...?",I don't think I've had that pleasure.,listener_higher_power,high_respect,"Context:
1. BERTIE: Mr Disraeli.  Ma'am.
2. DISRAELI to BERTIE: Your Royal Highness.  What a pleasure to see you here.
3. BERTIE to DISRAELI: Have you met Mr Lyle?  He's in sugar...?

Current turn:
I don't think I've had that pleasure.",DISRAELI,BERTIE,listener_higher_power,listener_higher_power,high_respect,high_respect
1820,mrs brown,L396648,L396649,1. BERTIE: No doubt you've heard the rumors.,"I take no account of gossip, Your Highness.",listener_higher_power,high_respect,"Context:
1. BERTIE: No doubt you've heard the rumors.

Current turn:
I take no account of gossip, Your Highness.",DISRAELI,BERTIE,listener_higher_power,listener_higher_power,high_respect,high_respect
1821,mrs brown,L396648,L396651,"1. BERTIE: No doubt you've heard the rumors.
2. DISRAELI to BERTIE: I take no account of gossip, Your Highness.
3. BERTIE to DISRAELI: My concern is for the reputation of the Monarchy.",Of course.,listener_higher_power,high_respect,"Context:
1. BERTIE: No doubt you've heard the rumors.
2. DISRAELI to BERTIE: I take no account of gossip, Your Highness.
3. BERTIE to DISRAELI: My concern is for the reputation of the Monarchy.

Current turn:
Of course.",DISRAELI,BERTIE,listener_higher_power,listener_higher_power,high_respect,high_respect
1822,mrs brown,L396648,L396658,"1. BERTIE to DISRAELI: I fear the influence he has on her. The man's word is not to be credited. He is an arriviste of the very lowest water.  She's having a bust cast of him.  In Nero Marquino marble.
2. DISRAELI to BERTIE: I see.
3. BERTIE to DISRAELI: I would talk to her myself, but she won't listen to me.  She must be persuaded, by someone she respects, to abandon this ridiculous favoritism before a situation develops.
4. DISRAELI to BERTIE: A situation?
5. BERTIE to DISRAELI: I don't imagine you frequent the Republican Clubs.  But the fact that neither you nor I are members should not blind us to the significance of their existence.  The Tory Party has always been our party.
6. DISRAELI to BERTIE: I'm flattered you think so.","I tell you, if we don't stick together on this, you could find yourself First President's Opposition.  Du Royaum Uni.",roughly_equal_power,neutral_respect,"Context:
1. BERTIE to DISRAELI: I fear the influence he has on her. The man's word is not to be credited. He is an arriviste of the very lowest water.  She's having a bust cast of him.  In Nero Marquino marble.
2. DISRAELI to BERTIE: I see.
3. BERTIE to DISRAELI: I would talk to her myself, but she won't listen to me.  She must be persuaded, by someone she respects, to abandon this ridiculous favoritism before a situation develops.
4. DISRAELI to BERTIE: A situation?
5. BERTIE to DISRAELI: I don't imagine you frequent the Republican Clubs.  But the fact that neither you nor I are members should not blind us to the significance of their existence.  The Tory Party has always been our party.
6. DISRAELI to BERTIE: I'm flattered you think so.

Current turn:
I tell you, if we don't stick together on this, you could find yourself First President's Opposition.  Du Royaum Uni.",BERTIE,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1823,mrs brown,L396648,L396659,"1. DISRAELI to BERTIE: I see.
2. BERTIE to DISRAELI: I would talk to her myself, but she won't listen to me.  She must be persuaded, by someone she respects, to abandon this ridiculous favoritism before a situation develops.
3. DISRAELI to BERTIE: A situation?
4. BERTIE to DISRAELI: I don't imagine you frequent the Republican Clubs.  But the fact that neither you nor I are members should not blind us to the significance of their existence.  The Tory Party has always been our party.
5. DISRAELI to BERTIE: I'm flattered you think so.
6. BERTIE to DISRAELI: I tell you, if we don't stick together on this, you could find yourself First President's Opposition.  Du Royaum Uni.",Quite.,roughly_equal_power,neutral_respect,"Context:
1. DISRAELI to BERTIE: I see.
2. BERTIE to DISRAELI: I would talk to her myself, but she won't listen to me.  She must be persuaded, by someone she respects, to abandon this ridiculous favoritism before a situation develops.
3. DISRAELI to BERTIE: A situation?
4. BERTIE to DISRAELI: I don't imagine you frequent the Republican Clubs.  But the fact that neither you nor I are members should not blind us to the significance of their existence.  The Tory Party has always been our party.
5. DISRAELI to BERTIE: I'm flattered you think so.
6. BERTIE to DISRAELI: I tell you, if we don't stick together on this, you could find yourself First President's Opposition.  Du Royaum Uni.

Current turn:
Quite.",DISRAELI,BERTIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1824,mrs brown,L396661,L396662,1. STANLEY: What did he want?,To know when he'll be king.,roughly_equal_power,neutral_respect,"Context:
1. STANLEY: What did he want?

Current turn:
To know when he'll be king.",DISRAELI,STANLEY,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1825,mrs brown,L396674,L396675,"1. JENNER: A distinct flushing around the cheeks. She was drunk, I tell you.","No, she wasn't.",roughly_equal_power,neutral_respect,"Context:
1. JENNER: A distinct flushing around the cheeks. She was drunk, I tell you.

Current turn:
No, she wasn't.",PONSONBY,JENNER,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1826,mrs brown,L396688,L396690,"1. BROWN: What happens to John Brown is his business, but the Queen's security will never be compromised!
2. BERTIE'S VALET to BROWN: We --",You'll talk when I'm finished!,speaker_higher_power,low_respect,"Context:
1. BROWN: What happens to John Brown is his business, but the Queen's security will never be compromised!
2. BERTIE'S VALET to BROWN: We --

Current turn:
You'll talk when I'm finished!",BROWN,BERTIE'S VALET,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1827,mrs brown,L396695,L396695,,"If I find out that you had anything to do with this, I will have you sacked.",speaker_higher_power,low_respect,"Current turn:
If I find out that you had anything to do with this, I will have you sacked.",BROWN,,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1828,mrs brown,L396695,L396697,"1. BROWN: If I find out that you had anything to do with this, I will have you sacked.
2. PONSONBY to BROWN: I believe that decision rests with Her Majesty.",Don't think I can't persuade her.,speaker_higher_power,low_respect,"Context:
1. BROWN: If I find out that you had anything to do with this, I will have you sacked.
2. PONSONBY to BROWN: I believe that decision rests with Her Majesty.

Current turn:
Don't think I can't persuade her.",BROWN,PONSONBY,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1829,mrs brown,L396695,L396701,"1. BROWN: If I find out that you had anything to do with this, I will have you sacked.
2. PONSONBY to BROWN: I believe that decision rests with Her Majesty.
3. BROWN to PONSONBY: Don't think I can't persuade her.
4. PONSONBY to BROWN: I don't doubt that the Queen was highly amused.  She has always had a very healthy sense of humor.
5. BROWN to PONSONBY: This is a slur on her good name.
6. PONSONBY to BROWN: In as much as the article is about yourself, I think you must now accept that the public has a right to its interest in you.",Nobody has any rights over me.,speaker_higher_power,low_respect,"Context:
1. BROWN: If I find out that you had anything to do with this, I will have you sacked.
2. PONSONBY to BROWN: I believe that decision rests with Her Majesty.
3. BROWN to PONSONBY: Don't think I can't persuade her.
4. PONSONBY to BROWN: I don't doubt that the Queen was highly amused.  She has always had a very healthy sense of humor.
5. BROWN to PONSONBY: This is a slur on her good name.
6. PONSONBY to BROWN: In as much as the article is about yourself, I think you must now accept that the public has a right to its interest in you.

Current turn:
Nobody has any rights over me.",BROWN,PONSONBY,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1830,mrs brown,L396710,L396711,1. DISRAELI: We're going to lose.,You can't know that for sure.,roughly_equal_power,neutral_respect,"Context:
1. DISRAELI: We're going to lose.

Current turn:
You can't know that for sure.",STANLEY,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1831,mrs brown,L396710,L396712,"1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.",Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?,roughly_equal_power,neutral_respect,"Context:
1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.

Current turn:
Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?",DISRAELI,STANLEY,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1832,mrs brown,L396710,L396713,"1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.
3. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?",Who?,roughly_equal_power,neutral_respect,"Context:
1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.
3. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?

Current turn:
Who?",STANLEY,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1833,mrs brown,L396710,L396714,"1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.
3. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?
4. STANLEY to DISRAELI: Who?",Mrs Brown.,roughly_equal_power,neutral_respect,"Context:
1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.
3. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?
4. STANLEY to DISRAELI: Who?

Current turn:
Mrs Brown.",DISRAELI,STANLEY,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1834,mrs brown,L396710,L396715,"1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.
3. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?
4. STANLEY to DISRAELI: Who?
5. DISRAELI to STANLEY: Mrs Brown.",It's questionable whether there's any advantage to be had from that direction.  She's never been less popular.,roughly_equal_power,neutral_respect,"Context:
1. DISRAELI: We're going to lose.
2. STANLEY to DISRAELI: You can't know that for sure.
3. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?
4. STANLEY to DISRAELI: Who?
5. DISRAELI to STANLEY: Mrs Brown.

Current turn:
It's questionable whether there's any advantage to be had from that direction.  She's never been less popular.",STANLEY,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1835,mrs brown,L396710,L396717,"1. STANLEY to DISRAELI: You can't know that for sure.
2. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?
3. STANLEY to DISRAELI: Who?
4. DISRAELI to STANLEY: Mrs Brown.
5. STANLEY to DISRAELI: It's questionable whether there's any advantage to be had from that direction.  She's never been less popular.
6. DISRAELI to STANLEY: In the press, perhaps.  But she's sold more copies of her Highland Journal in three months than Punch will ever sell in a year.  Time to wheel her out.",She's refusing to leave Balmoral.,roughly_equal_power,neutral_respect,"Context:
1. STANLEY to DISRAELI: You can't know that for sure.
2. DISRAELI to STANLEY: Gladstone's got his party facing the same way for the first time in years. We need help.  Where is the old girl?
3. STANLEY to DISRAELI: Who?
4. DISRAELI to STANLEY: Mrs Brown.
5. STANLEY to DISRAELI: It's questionable whether there's any advantage to be had from that direction.  She's never been less popular.
6. DISRAELI to STANLEY: In the press, perhaps.  But she's sold more copies of her Highland Journal in three months than Punch will ever sell in a year.  Time to wheel her out.

Current turn:
She's refusing to leave Balmoral.",STANLEY,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1836,mrs brown,L396710,L396719,"1. STANLEY to DISRAELI: Who?
2. DISRAELI to STANLEY: Mrs Brown.
3. STANLEY to DISRAELI: It's questionable whether there's any advantage to be had from that direction.  She's never been less popular.
4. DISRAELI to STANLEY: In the press, perhaps.  But she's sold more copies of her Highland Journal in three months than Punch will ever sell in a year.  Time to wheel her out.
5. STANLEY to DISRAELI: She's refusing to leave Balmoral.
6. DISRAELI to STANLEY: What's her excuse this time?","The Princess Louisa is too ill to move.  Frankly, the Queen's rather upset at the recent spate of bad publicity.  You're smiling.",roughly_equal_power,neutral_respect,"Context:
1. STANLEY to DISRAELI: Who?
2. DISRAELI to STANLEY: Mrs Brown.
3. STANLEY to DISRAELI: It's questionable whether there's any advantage to be had from that direction.  She's never been less popular.
4. DISRAELI to STANLEY: In the press, perhaps.  But she's sold more copies of her Highland Journal in three months than Punch will ever sell in a year.  Time to wheel her out.
5. STANLEY to DISRAELI: She's refusing to leave Balmoral.
6. DISRAELI to STANLEY: What's her excuse this time?

Current turn:
The Princess Louisa is too ill to move.  Frankly, the Queen's rather upset at the recent spate of bad publicity.  You're smiling.",STANLEY,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1837,mrs brown,L396721,L396723,"1. DEAN WELLSELLY: Forgive me, gentlemen.  I'm late.
2. DISRAELI to DEAN WELLSELLY: Not at all, Dean.  Good of you to spare the time.",I came as quickly as I could.,listener_higher_power,high_respect,"Context:
1. DEAN WELLSELLY: Forgive me, gentlemen.  I'm late.
2. DISRAELI to DEAN WELLSELLY: Not at all, Dean.  Good of you to spare the time.

Current turn:
I came as quickly as I could.",DEAN WELLSELLY,DISRAELI,listener_higher_power,listener_higher_power,high_respect,high_respect
1838,mrs brown,L396721,L396724,"1. DEAN WELLSELLY: Forgive me, gentlemen.  I'm late.
2. DISRAELI to DEAN WELLSELLY: Not at all, Dean.  Good of you to spare the time.
3. DEAN WELLSELLY to DISRAELI: I came as quickly as I could.","You've seen the latest cartoon in Punch, I take it?",speaker_higher_power,neutral_respect,"Context:
1. DEAN WELLSELLY: Forgive me, gentlemen.  I'm late.
2. DISRAELI to DEAN WELLSELLY: Not at all, Dean.  Good of you to spare the time.
3. DEAN WELLSELLY to DISRAELI: I came as quickly as I could.

Current turn:
You've seen the latest cartoon in Punch, I take it?",DISRAELI,DEAN WELLSELLY,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1839,mrs brown,L396738,L396741,"1. VICTORIA: Who told them that?
2. PONSONBY to VICTORIA: I have no idea.
3. VICTORIA to PONSONBY: Why not?","I -- forgive me, ma'am, I am no wiser than yourself.",listener_higher_power,high_respect,"Context:
1. VICTORIA: Who told them that?
2. PONSONBY to VICTORIA: I have no idea.
3. VICTORIA to PONSONBY: Why not?

Current turn:
I -- forgive me, ma'am, I am no wiser than yourself.",PONSONBY,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1840,mrs brown,L396742,L396742,,"No-one should think themselves wiser than me!  It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning.  It is the Queen's sorrow that keeps her secluded!  It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!",speaker_higher_power,low_respect,"Current turn:
No-one should think themselves wiser than me!  It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning.  It is the Queen's sorrow that keeps her secluded!  It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!",VICTORIA,,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1841,mrs brown,L396742,L396743,"1. VICTORIA: No-one should think themselves wiser than me!  It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning.  It is the Queen's sorrow that keeps her secluded!  It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!",Your Majesty --,listener_higher_power,high_respect,"Context:
1. VICTORIA: No-one should think themselves wiser than me!  It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning.  It is the Queen's sorrow that keeps her secluded!  It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!

Current turn:
Your Majesty --",PONSONBY,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1842,mrs brown,L396742,L396744,"1. VICTORIA: No-one should think themselves wiser than me!  It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning.  It is the Queen's sorrow that keeps her secluded!  It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!
2. PONSONBY to VICTORIA: Your Majesty --",Is it not enough that She is uncheered and unguided that she should also have to suffer these malicious rumors?!  I am not a fool.  I know there are those in the establishment too afraid to attack me and so they attack my dearest friends. Sometimes -- I feel that Brown is all I have left of Albert.  And now they attack Brown too.,speaker_higher_power,neutral_respect,"Context:
1. VICTORIA: No-one should think themselves wiser than me!  It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning.  It is the Queen's sorrow that keeps her secluded!  It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!
2. PONSONBY to VICTORIA: Your Majesty --

Current turn:
Is it not enough that She is uncheered and unguided that she should also have to suffer these malicious rumors?!  I am not a fool.  I know there are those in the establishment too afraid to attack me and so they attack my dearest friends. Sometimes -- I feel that Brown is all I have left of Albert.  And now they attack Brown too.",VICTORIA,PONSONBY,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1843,mrs brown,L396746,L396751,"1. BERTIE: I wish to see my mother.
2. BROWN to BERTIE: She's busy.
3. BERTIE to BROWN: Convey her a message.
4. BROWN to BERTIE: She's away to Windsor tomorrow.  Talk to her there.
5. BERTIE to BROWN: Tell her the Prince of Wales wishes to speak with her urgently about matters concerning the press.",Are you deaf as well as stupid?,speaker_higher_power,low_respect,"Context:
1. BERTIE: I wish to see my mother.
2. BROWN to BERTIE: She's busy.
3. BERTIE to BROWN: Convey her a message.
4. BROWN to BERTIE: She's away to Windsor tomorrow.  Talk to her there.
5. BERTIE to BROWN: Tell her the Prince of Wales wishes to speak with her urgently about matters concerning the press.

Current turn:
Are you deaf as well as stupid?",BROWN,BERTIE,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1844,mrs brown,L396752,L396756,"1. BERTIE: What did you say?
2. BROWN to BERTIE: I said, are you deaf as well as stupid?
3. BERTIE to BROWN: Do you know who you address, sir?
4. BROWN to BERTIE: Whom you address.",The future King!,speaker_higher_power,neutral_respect,"Context:
1. BERTIE: What did you say?
2. BROWN to BERTIE: I said, are you deaf as well as stupid?
3. BERTIE to BROWN: Do you know who you address, sir?
4. BROWN to BERTIE: Whom you address.

Current turn:
The future King!",BERTIE,BROWN,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1845,mrs brown,L396757,L396758,"1. BROWN: Well, everyone's entitled to their opinion.",Out of my way!,speaker_higher_power,low_respect,"Context:
1. BROWN: Well, everyone's entitled to their opinion.

Current turn:
Out of my way!",BERTIE,BROWN,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1846,mrs brown,L396766,L396769,"1. VICTORIA: Am I not safe enough with you, John?
2. BROWN to VICTORIA: Aye.  But there are Fenians reported on the mainland.
3. VICTORIA to BROWN: The threat from the Irish is greatly exaggerated, I'm sure.",I'll decide when it's exaggerated.,speaker_higher_power,low_respect,"Context:
1. VICTORIA: Am I not safe enough with you, John?
2. BROWN to VICTORIA: Aye.  But there are Fenians reported on the mainland.
3. VICTORIA to BROWN: The threat from the Irish is greatly exaggerated, I'm sure.

Current turn:
I'll decide when it's exaggerated.",BROWN,VICTORIA,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1847,mrs brown,L396772,L396773,"1. BROWN: Hey, Barney.","Mr Brown, sir --",listener_higher_power,high_respect,"Context:
1. BROWN: Hey, Barney.

Current turn:
Mr Brown, sir --",BARNEY,BROWN,listener_higher_power,listener_higher_power,high_respect,high_respect
1848,mrs brown,L396775,L396776,"1. BROWN: Yeah, there's a good girl.  Have you had a look at this hoof?  She was limping badly.  I think there might be a stone in it.","Yeah, yeah, I did.",roughly_equal_power,neutral_respect,"Context:
1. BROWN: Yeah, there's a good girl.  Have you had a look at this hoof?  She was limping badly.  I think there might be a stone in it.

Current turn:
Yeah, yeah, I did.",BARNEY,BROWN,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1849,mrs brown,L396783,L396789,"1. VICTORIA: Well?
2. LADY ELY to VICTORIA: Mr Brown is unable to attend today.
3. VICTORIA to LADY ELY: Why?
4. LADY ELY to VICTORIA: I believe he is unwell, ma'am.
5. VICTORIA to LADY ELY: Unwell?
6. LADY ELY to VICTORIA: I understand he was in a fight.",Has he been hurt?,speaker_higher_power,neutral_respect,"Context:
1. VICTORIA: Well?
2. LADY ELY to VICTORIA: Mr Brown is unable to attend today.
3. VICTORIA to LADY ELY: Why?
4. LADY ELY to VICTORIA: I believe he is unwell, ma'am.
5. VICTORIA to LADY ELY: Unwell?
6. LADY ELY to VICTORIA: I understand he was in a fight.

Current turn:
Has he been hurt?",VICTORIA,LADY ELY,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1850,mrs brown,L396792,L396794,"1. BROWN: And she sent no word down?
2. ARCHIE to BROWN: They said you were drunk.  Why don't you tell her the truth?",She'll think it's her fault for keeping me.,roughly_equal_power,neutral_respect,"Context:
1. BROWN: And she sent no word down?
2. ARCHIE to BROWN: They said you were drunk.  Why don't you tell her the truth?

Current turn:
She'll think it's her fault for keeping me.",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1851,mrs brown,L396795,L396797,"1. ARCHIE: What are you doing?!
2. BROWN to ARCHIE: I'm getting dressed.","You've got three broken ribs, man!",roughly_equal_power,neutral_respect,"Context:
1. ARCHIE: What are you doing?!
2. BROWN to ARCHIE: I'm getting dressed.

Current turn:
You've got three broken ribs, man!",ARCHIE,BROWN,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1852,mrs brown,L396795,L396798,"1. ARCHIE: What are you doing?!
2. BROWN to ARCHIE: I'm getting dressed.
3. ARCHIE to BROWN: You've got three broken ribs, man!",I've got my duties to attend to.,roughly_equal_power,neutral_respect,"Context:
1. ARCHIE: What are you doing?!
2. BROWN to ARCHIE: I'm getting dressed.
3. ARCHIE to BROWN: You've got three broken ribs, man!

Current turn:
I've got my duties to attend to.",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1853,mrs brown,L396795,L396800,"1. ARCHIE: What are you doing?!
2. BROWN to ARCHIE: I'm getting dressed.
3. ARCHIE to BROWN: You've got three broken ribs, man!
4. BROWN to ARCHIE: I've got my duties to attend to.
5. ARCHIE to BROWN: Don't be an idiot!  You're in no fit state to go anywhere.",She'll be worried about me.,roughly_equal_power,neutral_respect,"Context:
1. ARCHIE: What are you doing?!
2. BROWN to ARCHIE: I'm getting dressed.
3. ARCHIE to BROWN: You've got three broken ribs, man!
4. BROWN to ARCHIE: I've got my duties to attend to.
5. ARCHIE to BROWN: Don't be an idiot!  You're in no fit state to go anywhere.

Current turn:
She'll be worried about me.",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1854,mrs brown,L396795,L396802,"1. BROWN to ARCHIE: I'm getting dressed.
2. ARCHIE to BROWN: You've got three broken ribs, man!
3. BROWN to ARCHIE: I've got my duties to attend to.
4. ARCHIE to BROWN: Don't be an idiot!  You're in no fit state to go anywhere.
5. BROWN to ARCHIE: She'll be worried about me.
6. ARCHIE to BROWN: She'll get over it.","I can't let her down now, Archie.",roughly_equal_power,neutral_respect,"Context:
1. BROWN to ARCHIE: I'm getting dressed.
2. ARCHIE to BROWN: You've got three broken ribs, man!
3. BROWN to ARCHIE: I've got my duties to attend to.
4. ARCHIE to BROWN: Don't be an idiot!  You're in no fit state to go anywhere.
5. BROWN to ARCHIE: She'll be worried about me.
6. ARCHIE to BROWN: She'll get over it.

Current turn:
I can't let her down now, Archie.",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1855,mrs brown,L396795,L396804,"1. BROWN to ARCHIE: I've got my duties to attend to.
2. ARCHIE to BROWN: Don't be an idiot!  You're in no fit state to go anywhere.
3. BROWN to ARCHIE: She'll be worried about me.
4. ARCHIE to BROWN: She'll get over it.
5. BROWN to ARCHIE: I can't let her down now, Archie.
6. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.","Oh, I'm much more than that.",roughly_equal_power,neutral_respect,"Context:
1. BROWN to ARCHIE: I've got my duties to attend to.
2. ARCHIE to BROWN: Don't be an idiot!  You're in no fit state to go anywhere.
3. BROWN to ARCHIE: She'll be worried about me.
4. ARCHIE to BROWN: She'll get over it.
5. BROWN to ARCHIE: I can't let her down now, Archie.
6. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.

Current turn:
Oh, I'm much more than that.",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1856,mrs brown,L396795,L396807,"1. ARCHIE to BROWN: She'll get over it.
2. BROWN to ARCHIE: I can't let her down now, Archie.
3. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.
4. BROWN to ARCHIE: Oh, I'm much more than that.
5. ARCHIE to BROWN: Aye, she may say that to you, but the woman can say what she wants.
6. BROWN to ARCHIE: You watch your tongue.","Come on, man, I'm telling you what you already know.",roughly_equal_power,neutral_respect,"Context:
1. ARCHIE to BROWN: She'll get over it.
2. BROWN to ARCHIE: I can't let her down now, Archie.
3. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.
4. BROWN to ARCHIE: Oh, I'm much more than that.
5. ARCHIE to BROWN: Aye, she may say that to you, but the woman can say what she wants.
6. BROWN to ARCHIE: You watch your tongue.

Current turn:
Come on, man, I'm telling you what you already know.",ARCHIE,BROWN,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1857,mrs brown,L396795,L396808,"1. BROWN to ARCHIE: I can't let her down now, Archie.
2. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.
3. BROWN to ARCHIE: Oh, I'm much more than that.
4. ARCHIE to BROWN: Aye, she may say that to you, but the woman can say what she wants.
5. BROWN to ARCHIE: You watch your tongue.
6. ARCHIE to BROWN: Come on, man, I'm telling you what you already know.",You know nothing about her!,roughly_equal_power,low_respect,"Context:
1. BROWN to ARCHIE: I can't let her down now, Archie.
2. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.
3. BROWN to ARCHIE: Oh, I'm much more than that.
4. ARCHIE to BROWN: Aye, she may say that to you, but the woman can say what she wants.
5. BROWN to ARCHIE: You watch your tongue.
6. ARCHIE to BROWN: Come on, man, I'm telling you what you already know.

Current turn:
You know nothing about her!",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1858,mrs brown,L396795,L396809,"1. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.
2. BROWN to ARCHIE: Oh, I'm much more than that.
3. ARCHIE to BROWN: Aye, she may say that to you, but the woman can say what she wants.
4. BROWN to ARCHIE: You watch your tongue.
5. ARCHIE to BROWN: Come on, man, I'm telling you what you already know.
6. BROWN to ARCHIE: You know nothing about her!","When are you gonna see it, John?  She doesn't give a damn about you.",roughly_equal_power,low_respect,"Context:
1. ARCHIE to BROWN: And when was the last time she put herself out for you?  Look, John, whatever she says to you now, in the end you're still a servant.
2. BROWN to ARCHIE: Oh, I'm much more than that.
3. ARCHIE to BROWN: Aye, she may say that to you, but the woman can say what she wants.
4. BROWN to ARCHIE: You watch your tongue.
5. ARCHIE to BROWN: Come on, man, I'm telling you what you already know.
6. BROWN to ARCHIE: You know nothing about her!

Current turn:
When are you gonna see it, John?  She doesn't give a damn about you.",ARCHIE,BROWN,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1859,mrs brown,L396811,L396812,"1. BROWN: My lips may give a message better of Christmas love than e'en this letter.  To my best friend, J.B. from his best friend, V.R.  Best friend!",Aye.,roughly_equal_power,neutral_respect,"Context:
1. BROWN: My lips may give a message better of Christmas love than e'en this letter.  To my best friend, J.B. from his best friend, V.R.  Best friend!

Current turn:
Aye.",ARCHIE,BROWN,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
